LruTailAge Rebalancing init. Cache Initialized. size: 256MB
alloc failed. 27054,6805884613536070016,64276480,718611
alloc failed. 27054,6805884613536070016,64276480,719353
alloc failed. 27057,5318812191161394056,40312832,18938337
alloc failed. 27061,6805884613536070016,64276480,721266
alloc failed. 27077,6805884613536070016,64276480,721325
alloc failed. 27078,6805884613536070016,64276480,2701088
alloc failed. 27206,1292603030144017616,57815040,767478
alloc failed. 27330,16672980050982626454,310515712,1508187
alloc failed. 27372,6316013346834687670,393541632,9223372036854775807
alloc failed. 27480,1292603030144017616,57815040,774489
alloc failed. 27536,1292603030144017616,57815040,830275
alloc failed. 27545,7413373635665792176,51699712,992003
alloc failed. 27590,6428088680587827813,37074944,930455
hit ratio:0.671169,time:27738
alloc failed. 27778,11777635917800457406,38420480,803750
alloc failed. 27780,11777635917800457406,38420480,804052
alloc failed. 27781,11777635917800457406,38420480,1573849
alloc failed. 27852,12927673687017468944,48470016,863774
alloc failed. 27887,14748047428651726192,572270592,815543
alloc failed. 27890,14748047428651726192,572270592,15079231
alloc failed. 28022,1292603030144017616,57815040,939025
alloc failed. 28314,12927673687017468944,48470016,1213133
alloc failed. 28342,2251098562270322121,51400704,867323
alloc failed. 28343,2251098562270322121,51400704,867334
alloc failed. 28343,2251098562270322121,51400704,899106
alloc failed. 28480,12877243553395385899,42473472,1549637
alloc failed. 28507,16132137479875199024,57249792,929877
alloc failed. 28534,2251098562270322121,51400704,941876
hit ratio:0.67132,time:28533
alloc failed. 28618,3127162634235690151,219592704,34649738
alloc failed. 28694,16132137479875199024,57249792,1006250
alloc failed. 28696,6428088680587827813,37074944,1045675
alloc failed. 28699,6068654676951126275,45506560,3154463
alloc failed. 28743,1292603030144017616,57815040,1337303
alloc failed. 28758,2251098562270322121,51400704,19054048
alloc failed. 28915,15699611522658465715,143831040,1013925
alloc failed. 29024,7413373635665792176,51699712,992022
alloc failed. 29025,7413373635665792176,51699712,1039187
hit ratio:0.677591,time:29064
alloc failed. 29103,16132137479875199024,57249792,1006257
alloc failed. 29104,16132137479875199024,57249792,1032886
alloc failed. 29142,15699611522658465715,143831040,1027744
alloc failed. 29216,15699611522658465715,143831040,1483636
alloc failed. 29243,16132137479875199024,57249792,1038459
alloc failed. 29273,16132137479875199024,57249792,1065591
alloc failed. 29277,7413373635665792176,51699712,1093544
alloc failed. 29311,6428088680587827813,37074944,1557161
alloc failed. 29341,646094341222467999,81868800,1093683
alloc failed. 29419,16132137479875199024,57249792,1362458
alloc failed. 29548,15819292652648177646,73080832,1093925
alloc failed. 29564,7413373635665792176,51699712,1121909
alloc failed. 29564,646094341222467999,81868800,1884311
alloc failed. 29565,15819292652648177646,73080832,1094133
alloc failed. 29567,15819292652648177646,73080832,1094266
alloc failed. 29567,15819292652648177646,73080832,9223372036854775807
hit ratio:0.682506,time:29592
alloc failed. 29613,13283267862312705983,52404224,1333856
alloc failed. 29706,7413373635665792176,51699712,1122029
alloc failed. 29707,7413373635665792176,51699712,1122046
alloc failed. 29707,7413373635665792176,51699712,1122131
alloc failed. 29707,7413373635665792176,51699712,1123031
alloc failed. 29712,7413373635665792176,51699712,1125496
alloc failed. 29724,7413373635665792176,51699712,1132704
alloc failed. 29754,7413373635665792176,51699712,1135523
alloc failed. 29767,7413373635665792176,51699712,1182387
alloc failed. 29768,7291524329980088613,95932416,1174235
alloc failed. 29865,728060473697713650,50819072,1161640
alloc failed. 29874,728060473697713650,50819072,1192023
alloc failed. 29927,7291524329980088613,95932416,1425155
alloc failed. 29959,7413373635665792176,51699712,1396373
alloc failed. 29995,728060473697713650,50819072,1215832
hit ratio:0.685926,time:30023
alloc failed. 30103,12927673687017468944,48470016,1476272
alloc failed. 30120,728060473697713650,50819072,36905377
alloc failed. 30160,18327716071625131420,64821248,9223372036854775807
alloc failed. 30185,1913270355123865770,79611904,1228510
alloc failed. 30196,1913270355123865770,79611904,1333167
alloc failed. 30215,9506820336567071032,591052800,2696894
alloc failed. 30272,8703758866251971566,47779840,7525165
alloc failed. 30306,2465207105954403982,41994240,1246437
alloc failed. 30306,2465207105954403982,41994240,6656077
alloc failed. 30400,10862055489323328741,38105088,1262406
alloc failed. 30406,10862055489323328741,38105088,1262418
hit ratio:0.684093,time:30630
alloc failed. 30804,14910451089683519744,65638400,1412844
alloc failed. 30815,10862055489323328741,38105088,1327546
alloc failed. 30815,10862055489323328741,38105088,1327647
alloc failed. 30816,10862055489323328741,38105088,1328201
alloc failed. 30819,10862055489323328741,38105088,1328321
alloc failed. 30820,10862055489323328741,38105088,1328363
alloc failed. 30820,10862055489323328741,38105088,21815888
alloc failed. 30849,1913270355123865770,79611904,1334612
alloc failed. 30852,13283267862312705983,52404224,1427183
alloc failed. 30855,1913270355123865770,79611904,1340499
alloc failed. 30866,1292603030144017616,57815040,1363342
alloc failed. 30873,678704729110483522,47032320,1602145
alloc failed. 30878,1913270355123865770,79611904,1372018
alloc failed. 30906,4812864071458802890,80642048,1591991
alloc failed. 30917,377467968181423537,67880960,1352435
alloc failed. 30918,377467968181423537,67880960,1355042
alloc failed. 30926,377467968181423537,67880960,1355404
alloc failed. 30927,377467968181423537,67880960,1357493
alloc failed. 30933,377467968181423537,67880960,1357849
alloc failed. 30934,377467968181423537,67880960,1359932
alloc failed. 30934,8433637061690664059,167348224,1432394
alloc failed. 30939,377467968181423537,67880960,1360387
alloc failed. 30940,377467968181423537,67880960,1362308
alloc failed. 30945,377467968181423537,67880960,1362868
alloc failed. 30946,16132137479875199024,57249792,1363939
alloc failed. 30947,377467968181423537,67880960,36200923
alloc failed. 30948,1292603030144017616,57815040,1378968
alloc failed. 30949,16132137479875199024,57249792,2337726
alloc failed. 30957,17940996149250360,95393792,1367834
alloc failed. 30958,17940996149250360,95393792,1368178
alloc failed. 30959,17940996149250360,95393792,1368528
alloc failed. 30960,17940996149250360,95393792,1369073
alloc failed. 30962,17940996149250360,95393792,1369196
alloc failed. 30962,17940996149250360,95393792,1369623
alloc failed. 30963,17940996149250360,95393792,1370143
alloc failed. 30964,17940996149250360,95393792,1378311
alloc failed. 30968,1913270355123865770,79611904,1869831
alloc failed. 30984,17940996149250360,95393792,1406209
alloc failed. 30986,1292603030144017616,57815040,1392489
alloc failed. 31019,1292603030144017616,57815040,1393447
alloc failed. 31022,1292603030144017616,57815040,1562690
alloc failed. 31029,7413373635665792176,51699712,1494797
hit ratio:0.680407,time:31031
alloc failed. 31041,16839961901298458578,50806784,3801276
alloc failed. 31042,17171801665519660710,60727296,18481677
alloc failed. 31051,17940996149250360,95393792,21208220
alloc failed. 31062,6173889500003728794,42676224,1411433
alloc failed. 31063,6173889500003728794,42676224,1411894
alloc failed. 31064,6173889500003728794,42676224,1413853
alloc failed. 31065,14910451089683519744,65638400,1413189
alloc failed. 31066,14910451089683519744,65638400,2601806
alloc failed. 31067,6173889500003728794,42676224,1416703
alloc failed. 31073,6173889500003728794,42676224,1419145
alloc failed. 31073,1578497994776414273,43051008,9223372036854775807
alloc failed. 31077,6173889500003728794,42676224,1422057
alloc failed. 31082,3516708286837485582,55140352,1421607
alloc failed. 31082,3516708286837485582,55140352,1421997
alloc failed. 31083,3516708286837485582,55140352,1438707
alloc failed. 31083,6173889500003728794,42676224,1424546
alloc failed. 31088,6173889500003728794,42676224,1427050
alloc failed. 31089,7291524329980088613,95932416,1428135
alloc failed. 31092,6173889500003728794,42676224,1429644
alloc failed. 31093,13283267862312705983,52404224,1642612
alloc failed. 31094,17898246983712191519,50171904,2439062
alloc failed. 31095,7291524329980088613,95932416,25843025
alloc failed. 31098,6173889500003728794,42676224,1431725
alloc failed. 31103,6173889500003728794,42676224,1433995
alloc failed. 31105,8433637061690664059,167348224,1432451
alloc failed. 31108,8433637061690664059,167348224,5068133
alloc failed. 31108,6173889500003728794,42676224,1436074
alloc failed. 31113,6173889500003728794,42676224,1437891
alloc failed. 31118,6173889500003728794,42676224,1441335
alloc failed. 31120,3516708286837485582,55140352,1488564
alloc failed. 31128,6173889500003728794,42676224,1442918
alloc failed. 31133,6173889500003728794,42676224,1444426
alloc failed. 31138,6173889500003728794,42676224,1445964
alloc failed. 31142,6173889500003728794,42676224,1447531
alloc failed. 31148,6173889500003728794,42676224,1449134
alloc failed. 31153,6173889500003728794,42676224,1450898
alloc failed. 31158,6173889500003728794,42676224,1452464
alloc failed. 31163,6173889500003728794,42676224,1453893
alloc failed. 31168,6173889500003728794,42676224,1455379
alloc failed. 31173,6173889500003728794,42676224,1456939
alloc failed. 31178,6173889500003728794,42676224,1459972
alloc failed. 31180,4257064933654123586,64440320,7369051
alloc failed. 31183,9441604187774582754,49068032,52964903
alloc failed. 31189,6173889500003728794,42676224,1461517
alloc failed. 31194,6173889500003728794,42676224,1462942
alloc failed. 31196,15853097505044174711,109631488,1468094
alloc failed. 31199,6173889500003728794,42676224,1464247
alloc failed. 31203,6173889500003728794,42676224,1465827
alloc failed. 31208,6173889500003728794,42676224,1467564
alloc failed. 31214,6173889500003728794,42676224,1469009
alloc failed. 31215,15853097505044174711,109631488,6456858
alloc failed. 31218,6173889500003728794,42676224,1470457
alloc failed. 31223,6173889500003728794,42676224,1472179
alloc failed. 31225,6274486371795510562,68861952,1473807
alloc failed. 31228,6173889500003728794,42676224,1473856
alloc failed. 31233,6274486371795510562,68861952,4595697
alloc failed. 31233,6173889500003728794,42676224,1475775
alloc failed. 31238,6173889500003728794,42676224,1478966
alloc failed. 31240,12927673687017468944,48470016,1518710
alloc failed. 31248,6173889500003728794,42676224,1480827
alloc failed. 31253,6173889500003728794,42676224,1482518
alloc failed. 31258,6173889500003728794,42676224,1484292
alloc failed. 31261,15699611522658465715,143831040,1506192
alloc failed. 31263,6173889500003728794,42676224,1485886
alloc failed. 31268,6173889500003728794,42676224,1487524
alloc failed. 31273,6173889500003728794,42676224,1489524
alloc failed. 31276,3516708286837485582,55140352,1508468
alloc failed. 31279,6173889500003728794,42676224,1491339
alloc failed. 31284,6173889500003728794,42676224,1493158
alloc failed. 31289,6173889500003728794,42676224,1495174
alloc failed. 31293,7413373635665792176,51699712,1497723
alloc failed. 31294,6173889500003728794,42676224,1496758
alloc failed. 31299,6173889500003728794,42676224,1504324
alloc failed. 31301,7413373635665792176,51699712,1684633
hit ratio:0.674287,time:31302
alloc failed. 31321,6173889500003728794,42676224,1515065
alloc failed. 31326,15699611522658465715,143831040,1529598
alloc failed. 31332,16672980050982626454,310515712,1508836
alloc failed. 31333,3516708286837485582,55140352,1558198
alloc failed. 31334,16672980050982626454,310515712,1682976
alloc failed. 31352,6173889500003728794,42676224,9223372036854775807
alloc failed. 31361,887414381715634195,50276352,9223372036854775807
alloc failed. 31366,12927673687017468944,48470016,1855818
alloc failed. 31403,15699611522658465715,143831040,32524379
alloc failed. 31465,12877243553395385899,42473472,1549671
alloc failed. 31465,12877243553395385899,42473472,1554944
alloc failed. 31479,12877243553395385899,42473472,2105258
alloc failed. 31485,6428088680587827813,37074944,1687546
alloc failed. 31487,3516708286837485582,55140352,1586225
alloc failed. 31498,1292603030144017616,57815040,1563466
alloc failed. 31499,1292603030144017616,57815040,1577105
alloc failed. 31511,3497092539909866030,45197312,1571793
alloc failed. 31518,3497092539909866030,45197312,1571940
alloc failed. 31519,3497092539909866030,45197312,1574426
alloc failed. 31524,11777635917800457406,38420480,1575427
alloc failed. 31526,3497092539909866030,45197312,1577408
alloc failed. 31528,11777635917800457406,38420480,20872879
alloc failed. 31533,1292603030144017616,57815040,1638144
alloc failed. 31533,3497092539909866030,45197312,1577515
alloc failed. 31534,3497092539909866030,45197312,1580559
alloc failed. 31539,8980481151329900530,86269952,19529599
alloc failed. 31542,3497092539909866030,45197312,1580657
alloc failed. 31542,3497092539909866030,45197312,1583532
alloc failed. 31550,3497092539909866030,45197312,1585328
alloc failed. 31555,3497092539909866030,45197312,1585436
alloc failed. 31555,3497092539909866030,45197312,1586763
alloc failed. 31557,3516708286837485582,55140352,1586235
alloc failed. 31557,3516708286837485582,55140352,7578054
alloc failed. 31559,3497092539909866030,45197312,1586852
alloc failed. 31559,3497092539909866030,45197312,1588432
alloc failed. 31563,3497092539909866030,45197312,1591769
alloc failed. 31572,3497092539909866030,45197312,1591854
alloc failed. 31572,3497092539909866030,45197312,1597528
alloc failed. 31573,4812864071458802890,80642048,18775623
alloc failed. 31587,3497092539909866030,45197312,1597660
alloc failed. 31587,3497092539909866030,45197312,1601666
alloc failed. 31588,3311369847263666191,54059008,1630055
alloc failed. 31588,5213517356284327042,107964416,1606943
hit ratio:0.671711,time:31587
alloc failed. 31597,3497092539909866030,45197312,1601770
alloc failed. 31597,3497092539909866030,45197312,1604373
alloc failed. 31598,678704729110483522,47032320,1602188
alloc failed. 31598,678704729110483522,47032320,1602263
alloc failed. 31603,3497092539909866030,45197312,1611863
alloc failed. 31608,5213517356284327042,107964416,1631652
alloc failed. 31619,3497092539909866030,45197312,1612107
alloc failed. 31619,3497092539909866030,45197312,1613179
alloc failed. 31621,3497092539909866030,45197312,1613293
alloc failed. 31622,3497092539909866030,45197312,1615485
alloc failed. 31626,3497092539909866030,45197312,1617023
alloc failed. 31630,3497092539909866030,45197312,1617150
alloc failed. 31630,3497092539909866030,45197312,1619323
alloc failed. 31635,3497092539909866030,45197312,1621480
alloc failed. 31640,3497092539909866030,45197312,1621678
alloc failed. 31641,13923919645094447470,82300928,1621636
alloc failed. 31641,3497092539909866030,45197312,1624061
alloc failed. 31641,13923919645094447470,82300928,1670726
alloc failed. 31646,3497092539909866030,45197312,1626563
alloc failed. 31652,3497092539909866030,45197312,1626693
alloc failed. 31652,3497092539909866030,45197312,1630063
alloc failed. 31660,3311369847263666191,54059008,1630783
alloc failed. 31660,3497092539909866030,45197312,1630416
alloc failed. 31661,3497092539909866030,45197312,1630544
alloc failed. 31661,3497092539909866030,45197312,1636755
