Eviction Algo,total_attempts, StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid max or main ranks,Final Miss Ratio,minSlabs,movingAverageParam,maxFreeMemSlabs
Lru2Q,231,230,0,0,0,0,0.35427600000000004,1,0.400000,3
Lru2Q,204,203,0,0,0,0,0.35521499999999995,1,0.200000,5
Lru2Q,239,238,0,0,0,0,0.35368,3,0.050000,1
Lru2Q,152,151,0,0,0,0,0.35771299999999995,3,0.350000,3
Lru2Q,218,217,0,0,0,0,0.35528499999999996,4,0.100000,1
Lru2Q,238,237,0,0,0,0,0.354004,5,0.050000,2
Lru2Q,204,203,0,0,0,0,0.354754,3,0.400000,1
Lru2Q,217,216,0,0,0,0,0.35377499999999995,0,0.200000,3
Lru2Q,221,220,0,0,0,0,0.35378699999999996,3,0.150000,4
Lru2Q,240,239,0,0,0,0,0.35327200000000003,4,0.100000,4
Lru2Q,245,244,0,0,0,0,0.352569,1,0.200000,2
Lru2Q,229,228,0,0,0,0,0.35360199999999997,1,0.200000,3
Lru2Q,236,235,0,0,0,0,0.35349299999999995,4,0.200000,2
Lru2Q,220,0,0,0,0,219,0.36714,0,0.250000,0
Lru2Q,187,186,0,0,0,0,0.35566600000000004,3,0.100000,2
Lru2Q,238,237,0,0,0,0,0.35368599999999994,0,0.050000,4
Lru2Q,223,222,0,0,0,0,0.353097,4,0.350000,4
Lru2Q,347,346,0,0,0,0,0.34936900000000004,0,0.400000,1
Lru2Q,225,0,0,0,0,224,0.36714,4,0.250000,0
Lru2Q,252,251,0,0,0,0,0.35146599999999995,5,0.400000,5
Lru2Q,252,251,0,0,0,0,0.35311499999999996,0,0.050000,1
Lru2Q,208,207,0,0,0,0,0.35439600000000004,4,0.100000,3
Lru2Q,211,210,0,0,0,0,0.354407,3,0.150000,1
Lru2Q,240,239,0,0,0,0,0.35295200000000004,2,0.200000,3
Lru2Q,218,217,0,0,0,0,0.354344,2,0.100000,1
Lru2Q,227,0,0,0,0,226,0.36714,4,0.450000,0
Lru2Q,218,217,0,0,0,0,0.35409500000000005,3,0.200000,3
Lru2Q,204,203,0,0,0,0,0.35514999999999997,4,0.050000,1
Lru2Q,243,242,0,0,0,0,0.35304899999999995,5,0.300000,5
Lru2Q,529,528,0,0,0,0,0.343569,2,0.200000,4
Lru2Q,233,0,0,0,0,232,0.36714,3,0.200000,0
Lru2Q,207,206,0,0,0,0,0.35455800000000004,0,0.350000,2
Lru2Q,306,305,0,0,0,0,0.35027200000000003,0,0.450000,3
Lru2Q,216,215,0,0,0,0,0.354302,0,0.450000,2
Lru2Q,244,243,0,0,0,0,0.352518,4,0.300000,3
Lru2Q,223,222,0,0,0,0,0.353436,2,0.400000,4
Lru2Q,307,306,0,0,0,0,0.35138100000000005,5,0.100000,1
Lru2Q,306,0,0,0,0,305,0.36714,0,0.150000,0
Lru2Q,339,338,0,0,0,0,0.34860100000000005,2,0.400000,2
Lru2Q,228,227,0,0,0,0,0.353375,1,0.100000,5
Lru2Q,508,507,0,0,0,0,0.343063,4,0.450000,1
Lru2Q,207,206,0,0,0,0,0.35482499999999995,0,0.200000,1
Lru2Q,218,217,0,0,0,0,0.35481799999999997,3,0.350000,1
Lru2Q,241,240,0,0,0,0,0.352313,0,0.450000,5
Lru2Q,398,397,0,0,0,0,0.34777499999999995,2,0.250000,2
Lru2Q,224,223,0,0,0,0,0.354305,4,0.400000,2
Lru2Q,554,553,0,0,0,0,0.34180200000000005,3,0.300000,4
Lru2Q,252,251,0,0,0,0,0.351731,4,0.200000,4
Lru2Q,210,0,0,0,0,209,0.36714,4,0.350000,0
Lru2Q,438,437,0,0,0,0,0.34711400000000003,2,0.050000,3
Lru2Q,243,242,0,0,0,0,0.352193,0,0.350000,5
Lru2Q,234,233,0,0,0,0,0.35365800000000003,0,0.350000,3
Lru2Q,261,260,0,0,0,0,0.352507,4,0.250000,1
Lru2Q,236,235,0,0,0,0,0.35363599999999995,0,0.150000,2
Lru2Q,323,322,0,0,0,0,0.35030700000000004,2,0.350000,2
Lru2Q,242,0,0,0,0,241,0.36714,2,0.300000,0
Lru2Q,252,251,0,0,0,0,0.35311800000000004,2,0.150000,3
Lru2Q,228,0,0,0,0,227,0.36714,4,0.400000,0
Lru2Q,234,233,0,0,0,0,0.35363100000000003,3,0.450000,5
Lru2Q,235,234,0,0,0,0,0.35383600000000004,1,0.250000,1
Lru2Q,229,228,0,0,0,0,0.352553,5,0.350000,3
Lru2Q,479,478,0,0,0,0,0.344932,1,0.100000,4
Lru2Q,252,251,0,0,0,0,0.35298700000000005,5,0.150000,4
Lru2Q,217,0,0,0,0,216,0.36714,5,0.350000,0
Lru2Q,308,307,0,0,0,0,0.350375,2,0.150000,4
Lru2Q,219,218,0,0,0,0,0.35429900000000003,5,0.350000,5
Lru2Q,210,209,0,0,0,0,0.354703,4,0.200000,5
Lru2Q,210,209,0,0,0,0,0.354708,4,0.350000,5
Lru2Q,230,229,0,0,0,0,0.353561,3,0.250000,4
Lru2Q,409,0,0,0,0,408,0.36714,2,0.200000,0
Lru2Q,220,0,0,0,0,219,0.36714,3,0.300000,0
Lru2Q,250,249,0,0,0,0,0.353553,1,0.050000,3
Lru2Q,249,0,0,0,0,248,0.36714,1,0.450000,0
Lru2Q,224,223,0,0,0,0,0.353816,1,0.250000,3
Lru2Q,215,214,0,0,0,0,0.354468,5,0.300000,1
Lru2Q,212,211,0,0,0,0,0.35424500000000003,2,0.300000,2
Lru2Q,244,243,0,0,0,0,0.35280100000000003,1,0.150000,2
Lru2Q,338,337,0,0,0,0,0.35048999999999997,1,0.050000,1
Lru2Q,230,229,0,0,0,0,0.353905,0,0.250000,2
Lru2Q,418,417,0,0,0,0,0.345098,4,0.350000,1
Lru2Q,224,223,0,0,0,0,0.354449,1,0.150000,5
Lru2Q,562,0,0,0,0,561,0.36714,0,0.400000,0
Lru2Q,210,209,0,0,0,0,0.353715,5,0.400000,4
Lru2Q,226,225,0,0,0,0,0.353714,3,0.400000,4
Lru2Q,200,199,0,0,0,0,0.35424599999999995,1,0.300000,3
Lru2Q,228,227,0,0,0,0,0.353626,4,0.200000,1
Lru2Q,267,0,0,0,0,266,0.36714,3,0.250000,0
Lru2Q,337,336,0,0,0,0,0.34757899999999997,0,0.350000,4
Lru2Q,222,0,0,0,0,221,0.36714,1,0.300000,0
Lru2Q,236,235,0,0,0,0,0.35316099999999995,4,0.250000,5
Lru2Q,210,209,0,0,0,0,0.354237,3,0.150000,2
Lru2Q,207,206,0,0,0,0,0.35466600000000004,5,0.050000,4
Lru2Q,361,360,0,0,0,0,0.34810399999999997,3,0.250000,5
Lru2Q,352,351,0,0,0,0,0.34908700000000004,0,0.300000,2
Lru2Q,587,586,0,0,0,0,0.34167000000000003,4,0.100000,5
Lru2Q,245,244,0,0,0,0,0.35246,1,0.300000,5
Lru2Q,238,237,0,0,0,0,0.35318799999999995,5,0.100000,5
Lru2Q,222,221,0,0,0,0,0.35387500000000005,2,0.250000,5
Lru2Q,228,227,0,0,0,0,0.353904,2,0.150000,2
Lru2Q,225,224,0,0,0,0,0.35421,1,0.200000,1
Lru2Q,212,211,0,0,0,0,0.35446900000000003,5,0.350000,1
Lru2Q,224,223,0,0,0,0,0.35450400000000004,5,0.200000,1
Lru2Q,253,0,0,0,0,252,0.36714,5,0.300000,0
Lru2Q,343,342,0,0,0,0,0.34939699999999996,1,0.300000,4
Lru2Q,229,228,0,0,0,0,0.35383299999999995,4,0.150000,2
Lru2Q,229,228,0,0,0,0,0.35379000000000005,0,0.150000,3
Lru2Q,215,214,0,0,0,0,0.354082,1,0.150000,3
Lru2Q,238,0,0,0,0,237,0.36714,4,0.150000,0
Lru2Q,230,0,0,0,0,229,0.36714,0,0.350000,0
Lru2Q,231,230,0,0,0,0,0.353561,3,0.450000,2
Lru2Q,202,201,0,0,0,0,0.355019,4,0.150000,4
Lru2Q,234,0,0,0,0,233,0.36714,0,0.450000,0
Lru2Q,226,225,0,0,0,0,0.353877,1,0.150000,4
Lru2Q,209,0,0,0,0,208,0.36714,5,0.250000,0
Lru2Q,399,398,0,0,0,0,0.347209,1,0.350000,1
Lru2Q,246,245,0,0,0,0,0.35138499999999995,4,0.300000,2
Lru2Q,371,370,0,0,0,0,0.347384,2,0.350000,4
Lru2Q,227,226,0,0,0,0,0.35397100000000004,2,0.450000,1
Lru2Q,204,203,0,0,0,0,0.35516400000000004,3,0.400000,3
Lru2Q,213,212,0,0,0,0,0.354955,0,0.100000,3
Lru2Q,221,220,0,0,0,0,0.35418799999999995,5,0.200000,3
Lru2Q,252,251,0,0,0,0,0.35160100000000005,3,0.450000,1
Lru2Q,209,208,0,0,0,0,0.354395,2,0.100000,3
Lru2Q,205,204,0,0,0,0,0.35426599999999997,5,0.450000,3
Lru2Q,230,229,0,0,0,0,0.353641,5,0.250000,1
Lru2Q,209,208,0,0,0,0,0.35424100000000003,5,0.050000,3
Lru2Q,243,242,0,0,0,0,0.35191300000000003,1,0.450000,5
Lru2Q,320,319,0,0,0,0,0.34912200000000004,4,0.300000,4
Lru2Q,252,0,0,0,0,251,0.36714,5,0.450000,0
Lru2Q,232,231,0,0,0,0,0.35327299999999995,2,0.300000,4
Lru2Q,362,0,0,0,0,361,0.36714,5,0.200000,0
Lru2Q,222,221,0,0,0,0,0.35308300000000004,1,0.250000,4
Lru2Q,382,0,0,0,0,381,0.36714,1,0.250000,0
Lru2Q,226,0,0,0,0,225,0.36714,3,0.450000,0
Lru2Q,241,240,0,0,0,0,0.353183,0,0.300000,1
Lru2Q,290,289,0,0,0,0,0.35164399999999996,5,0.250000,2
Lru2Q,222,221,0,0,0,0,0.35438800000000004,4,0.200000,3
Lru2Q,246,245,0,0,0,0,0.352784,2,0.450000,5
Lru2Q,234,233,0,0,0,0,0.35368599999999994,2,0.450000,2
Lru2Q,224,0,0,0,0,223,0.36714,2,0.150000,0
Lru2Q,220,219,0,0,0,0,0.35461600000000004,4,0.450000,4
Lru2Q,593,592,0,0,0,0,0.34036999999999995,1,0.450000,2
Lru2Q,225,224,0,0,0,0,0.354463,5,0.050000,1
Lru2Q,213,212,0,0,0,0,0.353969,0,0.400000,5
Lru2Q,554,553,0,0,0,0,0.342058,2,0.200000,1
Lru2Q,241,240,0,0,0,0,0.353522,1,0.100000,2
Lru2Q,247,246,0,0,0,0,0.353074,5,0.400000,1
Lru2Q,220,219,0,0,0,0,0.35409199999999996,4,0.450000,2
Lru2Q,234,233,0,0,0,0,0.353391,2,0.050000,4
Lru2Q,245,244,0,0,0,0,0.35231199999999996,2,0.350000,5
Lru2Q,219,218,0,0,0,0,0.35368200000000005,5,0.100000,4
Lru2Q,226,225,0,0,0,0,0.35379700000000003,0,0.300000,5
Lru2Q,202,201,0,0,0,0,0.35622699999999996,1,0.050000,4
Lru2Q,233,232,0,0,0,0,0.35318000000000005,1,0.400000,2
Lru2Q,267,266,0,0,0,0,0.352209,2,0.300000,5
Lru2Q,228,227,0,0,0,0,0.35329299999999997,1,0.200000,4
Lru2Q,236,235,0,0,0,0,0.35316800000000004,5,0.200000,5
Lru2Q,220,219,0,0,0,0,0.354394,2,0.050000,1
Lru2Q,237,236,0,0,0,0,0.352282,0,0.300000,3
Lru2Q,515,514,0,0,0,0,0.34387999999999996,0,0.100000,4
Lru2Q,247,246,0,0,0,0,0.35191399999999995,4,0.450000,3
Lru2Q,230,229,0,0,0,0,0.353695,1,0.250000,2
Lru2Q,388,387,0,0,0,0,0.34709199999999996,1,0.450000,3
Lru2Q,213,0,0,0,0,212,0.36714,1,0.100000,0
Lru2Q,240,0,0,0,0,239,0.36714,1,0.400000,0
Lru2Q,254,253,0,0,0,0,0.352425,0,0.250000,3
Lru2Q,241,240,0,0,0,0,0.35202999999999995,4,0.400000,4
Lru2Q,241,240,0,0,0,0,0.35318099999999997,4,0.350000,3
Lru2Q,226,225,0,0,0,0,0.35358999999999996,3,0.200000,2
Lru2Q,282,281,0,0,0,0,0.351306,3,0.100000,3
Lru2Q,199,0,0,0,0,198,0.36714,2,0.100000,0
Lru2Q,285,284,0,0,0,0,0.35141100000000003,3,0.300000,2
Lru2Q,245,244,0,0,0,0,0.35329999999999995,0,0.100000,1
Lru2Q,244,243,0,0,0,0,0.352274,0,0.400000,2
Lru2Q,256,0,0,0,0,255,0.36714,5,0.100000,0
Lru2Q,221,0,0,0,0,220,0.36714,3,0.350000,0
Lru2Q,244,243,0,0,0,0,0.353777,5,0.050000,5
Lru2Q,237,236,0,0,0,0,0.353942,3,0.350000,2
Lru2Q,534,533,0,0,0,0,0.343133,0,0.150000,1
Lru2Q,217,216,0,0,0,0,0.353799,4,0.400000,1
Lru2Q,239,238,0,0,0,0,0.35321800000000003,2,0.400000,1
Lru2Q,243,0,0,0,0,242,0.36714,2,0.050000,0
Lru2Q,230,229,0,0,0,0,0.353955,3,0.050000,2
Lru2Q,214,0,0,0,0,213,0.36714,1,0.200000,0
Lru2Q,380,0,0,0,0,379,0.36714,0,0.200000,0
Lru2Q,171,0,0,0,0,170,0.36714,0,0.050000,0
Lru2Q,224,223,0,0,0,0,0.354603,3,0.050000,3
Lru2Q,216,215,0,0,0,0,0.353862,1,0.350000,3
Lru2Q,233,232,0,0,0,0,0.353291,0,0.150000,5
Lru2Q,227,226,0,0,0,0,0.35429999999999995,3,0.150000,5
Lru2Q,206,205,0,0,0,0,0.354703,3,0.300000,3
Lru2Q,229,228,0,0,0,0,0.353178,3,0.100000,4
Lru2Q,805,804,0,0,0,0,0.33582900000000004,0,0.400000,3
Lru2Q,224,223,0,0,0,0,0.35333800000000004,2,0.400000,5
