Eviction Algo,total_attempts, StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid max or main ranks,Final Miss Ratio,minSlabs,movingAverageParam,maxFreeMemSlabs
Lru2Q,108,107,9,0,0,0,0.222001,2,0.200000,3
Lru2Q,117,8,8,0,0,108,0.301161,5,0.400000,4
Lru2Q,125,122,8,0,0,2,0.24879600000000002,3,0.250000,3
Lru2Q,123,110,9,0,0,12,0.26225600000000004,3,0.250000,2
Lru2Q,107,106,8,0,0,0,0.210407,2,0.300000,2
Lru2Q,231,228,9,0,0,2,0.19821100000000003,1,0.100000,1
Lru2Q,365,0,9,0,0,364,0.324203,0,0.350000,0
Lru2Q,122,10,8,0,0,111,0.28578000000000003,4,0.050000,4
Lru2Q,117,7,8,0,0,109,0.301176,5,0.400000,3
Lru2Q,139,9,9,0,0,129,0.30119799999999997,4,0.100000,5
Lru2Q,111,110,9,0,0,0,0.194963,1,0.050000,2
Lru2Q,451,0,7,0,0,450,0.303685,4,0.400000,0
Lru2Q,141,7,9,0,0,133,0.301187,5,0.100000,5
Lru2Q,104,104,8,0,0,0,0.19577100000000003,1,0.400000,2
Lru2Q,102,101,8,0,0,0,0.21123599999999998,2,0.350000,1
Lru2Q,113,103,9,0,0,9,0.26271599999999995,3,0.350000,4
Lru2Q,117,11,8,0,0,105,0.285764,4,0.300000,3
Lru2Q,111,107,8,0,0,3,0.245274,3,0.100000,4
Lru2Q,120,0,8,0,0,119,0.32373300000000005,5,0.300000,0
Lru2Q,108,107,8,0,0,0,0.210704,2,0.050000,2
Lru2Q,182,155,9,0,0,26,0.264583,3,0.050000,3
Lru2Q,106,105,9,0,0,0,0.19553600000000004,1,0.450000,1
Lru2Q,122,0,9,0,0,121,0.324203,5,0.350000,0
Lru2Q,119,0,8,0,0,118,0.32373399999999997,2,0.100000,0
Lru2Q,135,10,9,0,0,124,0.30911200000000005,4,0.450000,2
Lru2Q,168,10,9,0,0,157,0.30906100000000003,4,0.300000,1
Lru2Q,459,0,8,0,0,458,0.32404299999999997,2,0.250000,0
Lru2Q,167,166,9,0,0,0,0.22184899999999996,2,0.100000,2
Lru2Q,122,7,9,0,0,114,0.32418499999999995,5,0.150000,2
Lru2Q,122,12,9,0,0,109,0.301187,4,0.400000,2
Lru2Q,444,9,7,0,0,434,0.28527100000000005,5,0.100000,2
Lru2Q,113,112,8,0,0,0,0.21103899999999998,2,0.350000,5
Lru2Q,114,103,9,0,0,10,0.26315900000000003,3,0.150000,2
Lru2Q,124,7,9,0,0,116,0.30108599999999996,5,0.450000,4
Lru2Q,116,11,8,0,0,104,0.285748,4,0.450000,1
Lru2Q,111,100,9,0,0,10,0.26359200000000005,3,0.050000,5
Lru2Q,103,102,9,0,0,0,0.19486000000000003,1,0.200000,3
Lru2Q,115,9,9,0,0,105,0.301199,4,0.100000,2
Lru2Q,118,8,8,0,0,109,0.301165,5,0.450000,5
Lru2Q,100,99,7,0,0,0,0.203133,2,0.100000,5
Lru2Q,122,0,9,0,0,121,0.32420099999999996,4,0.150000,0
Lru2Q,134,0,9,0,0,133,0.324199,1,0.200000,0
Lru2Q,109,109,8,0,0,0,0.19541399999999998,1,0.300000,3
Lru2Q,111,110,9,0,0,0,0.19501599999999997,1,0.250000,3
Lru2Q,415,410,8,0,0,4,0.23353900000000005,2,0.300000,1
Lru2Q,117,0,8,0,0,116,0.323736,5,0.400000,0
Lru2Q,138,122,9,0,0,15,0.26375000000000004,3,0.150000,3
Lru2Q,111,107,8,0,0,3,0.24679099999999998,3,0.050000,4
Lru2Q,126,125,9,0,0,0,0.222866,2,0.400000,3
Lru2Q,115,10,8,0,0,104,0.28576999999999997,4,0.100000,1
Lru2Q,125,7,9,0,0,117,0.301083,5,0.200000,1
Lru2Q,163,139,9,0,0,23,0.261224,3,0.350000,3
Lru2Q,150,149,9,0,0,0,0.19765999999999995,1,0.450000,2
Lru2Q,145,0,9,0,0,144,0.32420099999999996,4,0.200000,0
Lru2Q,117,0,8,0,0,116,0.323736,1,0.300000,0
Lru2Q,121,9,9,0,0,111,0.309148,4,0.450000,5
Lru2Q,117,103,9,0,0,13,0.261572,3,0.400000,1
Lru2Q,100,99,9,0,0,0,0.19523999999999997,1,0.150000,4
Lru2Q,121,9,9,0,0,111,0.309157,4,0.200000,3
Lru2Q,127,7,9,0,0,119,0.32420000000000004,5,0.250000,2
Lru2Q,120,0,8,0,0,119,0.32373300000000005,3,0.400000,0
Lru2Q,100,99,8,0,0,0,0.19510899999999998,1,0.150000,2
Lru2Q,171,7,9,0,0,163,0.30108100000000004,5,0.050000,1
Lru2Q,452,449,8,0,0,2,0.20233,1,0.400000,1
Lru2Q,196,0,8,0,0,195,0.324041,1,0.050000,0
Lru2Q,175,7,9,0,0,167,0.301084,5,0.050000,5
Lru2Q,191,0,7,0,0,190,0.30368399999999995,3,0.100000,0
Lru2Q,140,139,9,0,0,0,0.19542800000000005,1,0.200000,2
Lru2Q,190,0,7,0,0,189,0.30368399999999995,4,0.100000,0
Lru2Q,178,159,8,0,0,18,0.24622200000000005,3,0.400000,4
Lru2Q,183,154,9,0,0,28,0.261478,3,0.450000,2
Lru2Q,245,212,9,0,0,32,0.26233399999999996,3,0.300000,5
Lru2Q,183,165,8,0,0,17,0.24479700000000004,3,0.400000,3
Lru2Q,170,169,9,0,0,0,0.195646,1,0.050000,1
Lru2Q,190,0,9,0,0,189,0.32420099999999996,1,0.150000,0
Lru2Q,580,574,10,0,0,5,0.20361700000000005,1,0.050000,3
Lru2Q,169,168,7,0,0,0,0.203052,2,0.050000,3
Lru2Q,203,0,8,0,0,202,0.32404299999999997,4,0.450000,0
Lru2Q,170,169,9,0,0,0,0.19679800000000003,1,0.050000,5
Lru2Q,184,176,7,0,0,7,0.232584,3,0.300000,1
Lru2Q,195,7,9,0,0,187,0.30108100000000004,5,0.350000,4
Lru2Q,196,7,8,0,0,188,0.28607000000000005,5,0.350000,2
Lru2Q,373,0,8,0,0,372,0.324044,4,0.350000,0
Lru2Q,112,57,7,0,0,54,0.27356,4,0.200000,4
Lru2Q,209,0,9,0,0,208,0.32420000000000004,5,0.050000,0
Lru2Q,169,155,8,0,0,13,0.24771900000000002,3,0.300000,3
Lru2Q,445,399,7,0,0,45,0.232584,3,0.400000,5
Lru2Q,120,109,9,0,0,10,0.261215,3,0.050000,1
Lru2Q,418,416,9,0,0,1,0.22660400000000003,2,0.250000,4
Lru2Q,190,7,7,0,0,182,0.286033,5,0.100000,4
Lru2Q,195,194,9,0,0,0,0.223287,2,0.100000,3
Lru2Q,197,0,9,0,0,196,0.32420000000000004,5,0.150000,0
Lru2Q,305,9,9,0,0,295,0.30093499999999995,4,0.450000,3
Lru2Q,221,9,7,0,0,211,0.285983,5,0.300000,1
Lru2Q,430,9,8,0,0,420,0.285926,5,0.200000,2
Lru2Q,201,0,9,0,0,200,0.324199,5,0.450000,0
Lru2Q,197,10,9,0,0,186,0.309056,4,0.200000,2
Lru2Q,178,176,9,0,0,1,0.22388799999999998,2,0.400000,4
Lru2Q,190,0,7,0,0,189,0.30368399999999995,0,0.400000,0
Lru2Q,170,159,7,0,0,10,0.231105,3,0.450000,4
Lru2Q,169,167,7,0,0,1,0.20179599999999998,2,0.050000,1
Lru2Q,201,9,7,0,0,191,0.28600499999999995,5,0.350000,5
Lru2Q,221,7,8,0,0,213,0.285737,5,0.150000,5
Lru2Q,184,0,7,0,0,183,0.30368399999999995,1,0.250000,0
Lru2Q,179,172,7,0,0,6,0.232892,3,0.100000,5
Lru2Q,202,0,7,0,0,201,0.303685,5,0.250000,0
Lru2Q,358,11,9,0,0,346,0.30904699999999996,4,0.050000,2
Lru2Q,174,167,7,0,0,6,0.23247700000000004,3,0.200000,4
Lru2Q,172,169,7,0,0,2,0.23222500000000001,3,0.050000,2
Lru2Q,192,164,9,0,0,27,0.26286600000000004,3,0.300000,2
Lru2Q,192,10,9,0,0,181,0.30906100000000003,4,0.200000,1
Lru2Q,213,0,7,0,0,212,0.30368399999999995,2,0.150000,0
Lru2Q,192,191,8,0,0,0,0.198963,1,0.450000,4
Lru2Q,173,172,7,0,0,0,0.20296099999999995,2,0.350000,4
Lru2Q,635,12,9,0,0,622,0.30898800000000004,4,0.300000,5
Lru2Q,182,80,7,0,0,101,0.27262200000000003,4,0.400000,5
Lru2Q,180,159,9,0,0,20,0.26191299999999995,3,0.200000,3
Lru2Q,198,7,9,0,0,190,0.30108500000000005,5,0.250000,5
Lru2Q,198,197,7,0,0,0,0.20330499999999996,2,0.150000,3
Lru2Q,168,167,7,0,0,0,0.20394999999999996,2,0.450000,4
Lru2Q,195,0,8,0,0,194,0.32404299999999997,0,0.100000,0
Lru2Q,194,10,9,0,0,183,0.309203,4,0.050000,5
Lru2Q,202,0,8,0,0,201,0.324045,0,0.450000,0
Lru2Q,462,8,7,0,0,453,0.28593500000000005,5,0.050000,4
Lru2Q,170,169,9,0,0,0,0.22192100000000003,2,0.250000,3
Lru2Q,184,182,7,0,0,1,0.20296000000000003,2,0.150000,1
Lru2Q,170,169,9,0,0,0,0.19700499999999999,1,0.350000,2
Lru2Q,168,167,9,0,0,0,0.19758200000000004,1,0.300000,4
Lru2Q,195,169,9,0,0,25,0.26102800000000004,3,0.350000,5
Lru2Q,310,7,9,0,0,302,0.30108,5,0.200000,3
Lru2Q,297,294,9,0,0,2,0.235371,2,0.100000,1
Lru2Q,324,321,8,0,0,2,0.22452000000000005,2,0.250000,1
Lru2Q,196,10,9,0,0,185,0.309056,4,0.400000,3
Lru2Q,190,0,7,0,0,189,0.303685,4,0.050000,0
Lru2Q,183,7,9,0,0,175,0.30115800000000004,5,0.050000,2
Lru2Q,171,0,9,0,0,170,0.324202,3,0.300000,0
Lru2Q,198,10,9,0,0,187,0.30911500000000003,4,0.350000,4
Lru2Q,416,415,7,0,0,0,0.20434399999999997,1,0.350000,5
Lru2Q,200,0,9,0,0,199,0.32420400000000005,3,0.050000,0
Lru2Q,200,0,9,0,0,199,0.324203,5,0.200000,0
Lru2Q,186,7,9,0,0,178,0.301087,5,0.200000,5
Lru2Q,166,163,7,0,0,2,0.19626900000000003,1,0.350000,1
Lru2Q,191,7,9,0,0,183,0.30118999999999996,5,0.400000,2
Lru2Q,198,7,9,0,0,190,0.301087,5,0.200000,4
Lru2Q,191,7,9,0,0,183,0.301084,5,0.450000,1
Lru2Q,192,9,9,0,0,182,0.309057,4,0.200000,5
Lru2Q,168,167,8,0,0,0,0.19683099999999998,1,0.100000,3
Lru2Q,183,182,7,0,0,0,0.204893,2,0.450000,5
Lru2Q,278,8,7,0,0,269,0.28599600000000003,5,0.250000,3
Lru2Q,170,158,7,0,0,11,0.23114199999999996,3,0.400000,2
Lru2Q,191,0,7,0,0,190,0.30368399999999995,4,0.250000,0
Lru2Q,189,0,7,0,0,188,0.30368399999999995,2,0.350000,0
Lru2Q,188,8,7,0,0,179,0.28607000000000005,5,0.450000,3
Lru2Q,207,102,7,0,0,104,0.27266199999999996,4,0.150000,5
Lru2Q,192,9,8,0,0,182,0.28607000000000005,4,0.150000,3
Lru2Q,186,184,8,0,0,1,0.21241699999999997,2,0.450000,1
Lru2Q,147,146,8,0,0,0,0.21162499999999995,2,0.300000,5
Lru2Q,195,10,9,0,0,184,0.309041,4,0.400000,1
Lru2Q,218,0,8,0,0,217,0.324044,1,0.450000,0
Lru2Q,366,0,8,0,0,365,0.324044,3,0.350000,0
Lru2Q,180,179,7,0,0,0,0.19643900000000003,1,0.200000,1
Lru2Q,192,86,7,0,0,105,0.27263099999999996,4,0.300000,4
Lru2Q,197,9,9,0,0,187,0.30905000000000005,4,0.150000,4
Lru2Q,438,401,8,0,0,36,0.24753800000000004,3,0.150000,4
Lru2Q,205,9,7,0,0,195,0.300901,5,0.100000,1
Lru2Q,170,169,7,0,0,0,0.20573399999999997,2,0.450000,3
Lru2Q,205,0,7,0,0,204,0.30368399999999995,0,0.300000,0
Lru2Q,184,183,7,0,0,0,0.20422099999999999,2,0.150000,4
Lru2Q,176,175,7,0,0,0,0.19721599999999995,1,0.300000,1
Lru2Q,273,271,9,0,0,1,0.20128400000000002,1,0.400000,3
Lru2Q,193,10,9,0,0,182,0.30906100000000003,4,0.150000,2
Lru2Q,175,174,7,0,0,0,0.198523,1,0.300000,5
Lru2Q,210,0,9,0,0,209,0.324199,3,0.450000,0
Lru2Q,193,10,9,0,0,182,0.30921699999999996,4,0.050000,3
Lru2Q,191,0,8,0,0,190,0.32404200000000005,2,0.200000,0
Lru2Q,191,8,7,0,0,182,0.28600499999999995,5,0.150000,4
Lru2Q,196,7,9,0,0,188,0.301084,5,0.400000,5
Lru2Q,205,185,9,0,0,19,0.26203699999999996,3,0.200000,1
Lru2Q,212,0,7,0,0,211,0.30368399999999995,2,0.050000,0
Lru2Q,177,160,7,0,0,16,0.231398,3,0.450000,3
Lru2Q,192,191,9,0,0,0,0.22385699999999997,2,0.350000,2
Lru2Q,201,7,8,0,0,193,0.301404,5,0.350000,3
Lru2Q,179,170,7,0,0,8,0.24726199999999998,3,0.150000,5
Lru2Q,178,177,7,0,0,0,0.203913,2,0.400000,1
Lru2Q,186,8,7,0,0,177,0.286088,5,0.400000,1
Lru2Q,273,272,7,0,0,0,0.20027099999999998,1,0.150000,5
Lru2Q,189,9,8,0,0,179,0.28607000000000005,4,0.450000,4
Lru2Q,170,169,9,0,0,0,0.19755500000000004,1,0.100000,4
Lru2Q,193,10,9,0,0,182,0.309063,4,0.350000,5
Lru2Q,180,179,7,0,0,0,0.20359300000000002,2,0.200000,5
Lru2Q,196,9,7,0,0,186,0.28597799999999995,5,0.350000,1
Lru2Q,167,166,7,0,0,0,0.19809900000000003,1,0.450000,5
Lru2Q,169,168,7,0,0,0,0.20475600000000005,2,0.450000,2
Lru2Q,174,172,7,0,0,1,0.19634200000000002,1,0.150000,1
Lru2Q,189,9,7,0,0,179,0.285988,5,0.300000,3
Lru2Q,169,168,7,0,0,0,0.20436900000000002,2,0.300000,4
Lru2Q,193,9,9,0,0,183,0.30905099999999996,4,0.250000,5
Lru2Q,188,82,7,0,0,105,0.272555,4,0.250000,4
Lru2Q,196,181,7,0,0,14,0.23150700000000002,3,0.350000,1
Lru2Q,602,592,8,0,0,9,0.22967899999999997,2,0.400000,5
Lru2Q,186,185,9,0,0,0,0.22447799999999996,2,0.300000,3
Lru2Q,319,0,8,0,0,318,0.32404299999999997,2,0.450000,0
Lru2Q,170,169,8,0,0,0,0.21283700000000005,2,0.100000,4
Lru2Q,179,171,8,0,0,7,0.24855499999999997,3,0.100000,1
Lru2Q,176,164,7,0,0,11,0.23204000000000002,3,0.350000,2
Lru2Q,211,0,9,0,0,210,0.324202,1,0.100000,0
Lru2Q,224,8,7,0,0,215,0.28601600000000005,5,0.150000,1
Lru2Q,183,182,7,0,0,0,0.19733999999999996,1,0.250000,5
Lru2Q,301,12,7,0,0,288,0.285091,4,0.400000,4
Lru2Q,185,0,8,0,0,184,0.32404200000000005,3,0.200000,0
Lru2Q,180,179,9,0,0,0,0.22363699999999997,2,0.050000,4
Lru2Q,201,200,8,0,0,0,0.199527,1,0.450000,3
Lru2Q,183,86,7,0,0,96,0.27293999999999996,4,0.250000,2
Lru2Q,176,167,7,0,0,8,0.23092199999999996,3,0.250000,4
Lru2Q,184,183,9,0,0,0,0.19777299999999998,1,0.100000,5
Lru2Q,268,265,7,0,0,2,0.19901500000000005,1,0.250000,1
Lru2Q,188,178,8,0,0,9,0.24940399999999996,3,0.150000,1
Lru2Q,164,163,7,0,0,0,0.21160900000000005,2,0.200000,1
Lru2Q,304,10,8,0,0,293,0.285859,4,0.350000,1
Lru2Q,179,166,7,0,0,12,0.22947799999999996,3,0.300000,4
Lru2Q,191,89,7,0,0,101,0.27293999999999996,4,0.050000,1
Lru2Q,175,174,8,0,0,0,0.21137300000000003,2,0.250000,5
Lru2Q,172,161,7,0,0,10,0.23174399999999995,3,0.450000,1
Lru2Q,198,10,9,0,0,187,0.309218,4,0.150000,1
Lru2Q,205,0,7,0,0,204,0.30368399999999995,3,0.250000,0
Lru2Q,193,10,9,0,0,182,0.309064,4,0.100000,3
Lru2Q,202,201,9,0,0,0,0.19817399999999996,1,0.200000,4
Lru2Q,196,182,8,0,0,13,0.248097,3,0.250000,1
Lru2Q,195,0,8,0,0,194,0.324041,4,0.300000,0
Lru2Q,194,0,7,0,0,193,0.30368399999999995,0,0.250000,0
Lru2Q,172,171,7,0,0,0,0.198029,1,0.250000,4
Lru2Q,193,91,7,0,0,101,0.272644,4,0.300000,2
Lru2Q,170,169,7,0,0,0,0.20333999999999997,2,0.350000,3
Lru2Q,191,175,7,0,0,15,0.23055199999999998,3,0.450000,5
Lru2Q,268522,371595,129204,0,0,35960,0.574767,0,0.250000,5
Lru2Q,256417,354852,132230,0,0,25475,0.572044,0,0.050000,2
Lru2Q,274592,378058,135185,0,0,35672,0.5805089999999999,0,0.250000,3
Lru2Q,240412,326293,122426,0,0,31770,0.57746,0,0.200000,5
Lru2Q,335165,536172,100517,0,0,33363,0.597024,0,0.400000,1
Lru2Q,280835,391043,123521,0,0,46846,0.584653,0,0.400000,2
Lru2Q,264863,357209,137457,0,0,34793,0.576657,0,0.100000,3
Lru2Q,243865,332012,126764,0,0,28659,0.569153,0,0.050000,3
Lru2Q,231737,316879,119393,0,0,26953,0.570503,0,0.200000,4
Lru2Q,281719,386945,128821,0,0,47357,0.5877,0,0.300000,5
Lru2Q,356460,472713,189014,0,0,50958,0.5937239999999999,0,0.100000,4
Lru2Q,349331,488095,167392,0,0,42937,0.584686,0,0.300000,2
Lru2Q,256434,341942,134552,0,0,36024,0.58249,0,0.100000,5
Lru2Q,370908,594613,105471,0,0,41492,0.605189,0,0.450000,1
Lru2Q,278100,389373,131725,0,0,34835,0.578083,0,0.300000,3
Lru2Q,273055,365280,121581,0,0,58931,0.5946469999999999,0,0.400000,4
Lru2Q,282764,384828,144315,0,0,36001,0.5815710000000001,0,0.200000,3
Lru2Q,295240,396821,153246,0,0,40016,0.588687,0,0.050000,5
Lru2Q,308297,425082,156037,0,0,35129,0.577481,0,0.200000,2
Lru2Q,238854,329279,122730,0,0,25408,0.5704910000000001,0,0.100000,2
Lru2Q,283616,376168,147161,0,0,43587,0.584354,0,0.150000,5
Lru2Q,369185,489625,194420,0,0,54054,0.594299,0,0.050000,4
Lru2Q,280069,447949,87014,0,0,24881,0.585061,0,0.350000,1
Lru2Q,281528,451792,85833,0,0,25144,0.58188,0,0.250000,1
Lru2Q,283679,394101,128281,0,0,44694,0.582765,0,0.350000,3
Lru2Q,334322,537300,103207,0,0,27823,0.5962689999999999,0,0.200000,1
Lru2Q,278439,445448,86298,0,0,24901,0.580469,0,0.050000,1
Lru2Q,290150,386364,149240,0,0,44428,0.5848,0,0.150000,4
Lru2Q,362537,493393,166193,0,0,65204,0.594252,0,0.300000,4
Lru2Q,371513,519219,159289,0,0,64223,0.5962160000000001,0,0.450000,2
Lru2Q,305626,420662,151202,0,0,39082,0.574378,0,0.250000,2
Lru2Q,383877,522251,167296,0,0,77907,0.599827,0,0.400000,3
Lru2Q,373932,516383,167043,0,0,64209,0.599159,0,0.350000,4
Lru2Q,360930,485314,176107,0,0,60172,0.591434,0,0.250000,4
Lru2Q,386891,627389,115617,0,0,30489,0.6118790000000001,0,0.100000,1
Lru2Q,384876,508991,167736,0,0,92762,0.606406,0,0.450000,4
Lru2Q,365219,500847,186260,0,0,43098,0.586066,0,0.150000,2
Lru2Q,383679,517786,166950,0,0,82337,0.605178,0,0.450000,3
Lru2Q,374174,524952,170482,0,0,52668,0.586298,0,0.350000,2
Lru2Q,393112,525273,204025,0,0,56644,0.59248,0,0.150000,3
Lru2Q,367024,509117,163894,0,0,60776,0.597789,0,0.350000,5
Lru2Q,391130,508895,171510,0,0,101611,0.6105050000000001,0,0.450000,5
Lru2Q,387753,625065,118743,0,0,31451,0.611442,0,0.150000,1
Lru2Q,429694,685836,137938,0,0,35285,0.617449,0,0.300000,1
Lru2Q,408147,539094,179342,0,0,97587,0.6097,0,0.400000,5
