Eviction Algo,total_attempts, StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid max or main ranks,Final Miss Ratio,minSlabs,movingAverageParam,maxFreeMemSlabs
Lru2Q,96,95,3,0,0,0,0.039680999999999966,2,0.400000,2
Lru2Q,197,196,3,0,0,0,0.03774900000000003,5,0.300000,5
Lru2Q,87,86,3,0,0,0,0.04046799999999995,1,0.400000,5
Lru2Q,218,268,89,0,0,0,0.039026000000000005,0,0.450000,3
Lru2Q,77,76,3,0,0,0,0.03986900000000004,4,0.250000,1
Lru2Q,94,0,3,0,0,93,0.06861600000000001,5,0.100000,0
Lru2Q,633,737,235,0,0,0,0.03458300000000003,0,0.400000,1
Lru2Q,83,82,3,0,0,0,0.03963899999999998,4,0.350000,3
Lru2Q,87,86,3,0,0,0,0.03951099999999996,4,0.350000,2
Lru2Q,88,0,3,0,0,87,0.06861600000000001,3,0.150000,0
Lru2Q,83,82,3,0,0,0,0.040273,1,0.050000,4
Lru2Q,210,209,3,0,0,0,0.03659699999999999,3,0.100000,2
Lru2Q,183,217,72,0,0,0,0.039291999999999994,0,0.450000,5
Lru2Q,89,0,3,0,0,88,0.06861399999999995,1,0.350000,0
Lru2Q,268,0,3,0,0,267,0.06861399999999995,0,0.350000,0
Lru2Q,107,0,3,0,0,106,0.06861799999999996,2,0.400000,0
Lru2Q,80,79,3,0,0,0,0.03974500000000003,3,0.200000,2
Lru2Q,94,93,3,0,0,0,0.039448999999999956,5,0.300000,2
Lru2Q,84,83,3,0,0,0,0.04010999999999998,2,0.200000,3
Lru2Q,235,292,101,0,0,0,0.03976400000000002,0,0.350000,5
Lru2Q,93,92,3,0,0,0,0.03962399999999999,1,0.300000,2
Lru2Q,80,79,3,0,0,0,0.039993999999999974,4,0.250000,3
Lru2Q,133,0,3,0,0,132,0.06861700000000004,1,0.400000,0
Lru2Q,103,102,3,0,0,0,0.039991,1,0.200000,5
Lru2Q,88,87,3,0,0,0,0.03968499999999997,3,0.250000,2
Lru2Q,81,80,3,0,0,0,0.03986900000000004,1,0.150000,3
Lru2Q,252,251,3,0,0,0,0.03749400000000003,2,0.150000,5
Lru2Q,86,85,3,0,0,0,0.04000899999999996,2,0.300000,2
Lru2Q,99,98,3,0,0,0,0.039688999999999974,5,0.400000,3
Lru2Q,87,86,3,0,0,0,0.03975799999999996,3,0.250000,3
Lru2Q,206,244,84,0,0,0,0.039139000000000035,0,0.400000,5
Lru2Q,354,0,3,0,0,353,0.06861600000000001,4,0.400000,0
Lru2Q,84,83,3,0,0,0,0.039893999999999985,5,0.400000,4
Lru2Q,412,411,3,0,0,0,0.03561499999999995,1,0.100000,1
Lru2Q,89,88,3,0,0,0,0.039656000000000025,5,0.250000,4
Lru2Q,91,90,3,0,0,0,0.03928699999999996,4,0.450000,2
Lru2Q,84,83,3,0,0,0,0.04009099999999999,1,0.050000,2
Lru2Q,716,865,297,0,0,0,0.034559000000000006,0,0.200000,1
Lru2Q,96,95,3,0,0,0,0.03949400000000003,5,0.100000,5
Lru2Q,90,0,3,0,0,89,0.06861399999999995,0,0.200000,0
Lru2Q,129,0,3,0,0,128,0.06861700000000004,2,0.300000,0
Lru2Q,244,304,105,0,0,0,0.03841399999999995,0,0.400000,3
Lru2Q,489,652,233,0,0,0,0.03576999999999997,0,0.150000,2
Lru2Q,97,96,3,0,0,0,0.039544000000000024,4,0.100000,5
Lru2Q,99,98,3,0,0,0,0.04047400000000001,2,0.350000,5
Lru2Q,79,78,3,0,0,0,0.03993899999999995,5,0.450000,5
Lru2Q,91,0,3,0,0,90,0.06861499999999998,5,0.300000,0
Lru2Q,85,84,3,0,0,0,0.040212000000000026,5,0.450000,4
Lru2Q,78,77,3,0,0,0,0.04008299999999998,4,0.300000,3
Lru2Q,79,78,3,0,0,0,0.040059999999999985,1,0.450000,1
Lru2Q,82,81,3,0,0,0,0.039771,3,0.150000,2
Lru2Q,81,80,3,0,0,0,0.04055799999999998,3,0.350000,4
Lru2Q,86,0,3,0,0,85,0.06861499999999998,5,0.350000,0
Lru2Q,91,90,3,0,0,0,0.03968400000000005,3,0.050000,3
Lru2Q,84,0,3,0,0,83,0.06861499999999998,2,0.100000,0
Lru2Q,108,107,3,0,0,0,0.03945200000000004,3,0.150000,3
Lru2Q,86,85,3,0,0,0,0.03992600000000002,3,0.100000,4
Lru2Q,78,77,3,0,0,0,0.03999600000000003,2,0.350000,1
Lru2Q,180,218,68,0,0,0,0.03884500000000002,0,0.450000,2
Lru2Q,78,77,3,0,0,0,0.03997799999999996,5,0.150000,2
Lru2Q,100,99,3,0,0,0,0.03856999999999999,4,0.300000,1
Lru2Q,110,109,3,0,0,0,0.03880600000000001,2,0.100000,2
Lru2Q,702,963,356,0,0,0,0.03722700000000001,0,0.050000,4
Lru2Q,80,79,3,0,0,0,0.04014200000000001,1,0.400000,2
Lru2Q,237,236,3,0,0,0,0.036865999999999954,5,0.100000,2
Lru2Q,218,268,93,0,0,0,0.038093000000000043,0,0.300000,2
Lru2Q,86,85,3,0,0,0,0.039754999999999985,4,0.200000,4
Lru2Q,82,81,3,0,0,0,0.03937599999999997,4,0.450000,1
Lru2Q,76,75,3,0,0,0,0.03980499999999998,4,0.100000,2
Lru2Q,80,79,3,0,0,0,0.04078400000000004,3,0.050000,5
Lru2Q,85,84,3,0,0,0,0.03974,4,0.400000,2
Lru2Q,80,79,3,0,0,0,0.04025000000000001,1,0.200000,3
Lru2Q,158,188,59,0,0,0,0.03913699999999998,0,0.450000,1
Lru2Q,476,573,198,0,0,0,0.03503299999999998,0,0.300000,1
Lru2Q,78,77,3,0,0,0,0.040215,2,0.100000,5
Lru2Q,80,79,3,0,0,0,0.039900999999999964,4,0.050000,4
Lru2Q,110,109,3,0,0,0,0.038322999999999996,3,0.400000,1
Lru2Q,83,82,3,0,0,0,0.03985300000000003,1,0.300000,3
Lru2Q,105,104,3,0,0,0,0.039961000000000024,1,0.450000,2
Lru2Q,243,307,109,0,0,0,0.03865099999999999,0,0.150000,1
Lru2Q,80,0,3,0,0,79,0.06861700000000004,5,0.400000,0
Lru2Q,92,91,3,0,0,0,0.03980600000000001,2,0.400000,3
Lru2Q,86,85,3,0,0,0,0.040039999999999965,1,0.250000,3
Lru2Q,93,0,3,0,0,92,0.06861600000000001,4,0.150000,0
Lru2Q,79,78,3,0,0,0,0.04016399999999998,4,0.450000,5
Lru2Q,92,0,3,0,0,91,0.06861499999999998,1,0.200000,0
Lru2Q,279,0,3,0,0,278,0.06861799999999996,2,0.250000,0
Lru2Q,79,78,3,0,0,0,0.040112999999999954,1,0.150000,4
Lru2Q,89,0,3,0,0,88,0.06861899999999999,1,0.300000,0
Lru2Q,306,305,3,0,0,0,0.036104000000000025,2,0.300000,1
Lru2Q,79,78,3,0,0,0,0.04036700000000004,3,0.050000,4
Lru2Q,79,78,3,0,0,0,0.03966999999999998,5,0.200000,1
Lru2Q,83,82,3,0,0,0,0.04017599999999999,3,0.350000,3
Lru2Q,76,75,3,0,0,0,0.04023299999999996,4,0.200000,3
Lru2Q,89,88,3,0,0,0,0.03956000000000004,5,0.250000,2
Lru2Q,93,0,3,0,0,92,0.06861499999999998,4,0.200000,0
Lru2Q,77,76,3,0,0,0,0.040125999999999995,1,0.150000,2
Lru2Q,81,80,3,0,0,0,0.039104999999999945,4,0.100000,1
Lru2Q,86,0,3,0,0,85,0.06861799999999996,3,0.400000,0
Lru2Q,216,215,3,0,0,0,0.036367999999999956,1,0.400000,1
Lru2Q,149,0,3,0,0,148,0.06861700000000004,3,0.100000,0
Lru2Q,88,87,3,0,0,0,0.03926700000000005,3,0.050000,1
Lru2Q,126,125,3,0,0,0,0.037712999999999997,5,0.050000,1
Lru2Q,141,0,3,0,0,140,0.06861600000000001,1,0.050000,0
Lru2Q,340,428,149,0,0,0,0.036385,0,0.350000,2
Lru2Q,145,0,3,0,0,144,0.06861499999999998,4,0.100000,0
Lru2Q,131,130,3,0,0,0,0.03837199999999996,3,0.400000,3
Lru2Q,141,140,3,0,0,0,0.03839199999999998,5,0.350000,4
Lru2Q,460,459,3,0,0,0,0.03606600000000004,1,0.050000,3
Lru2Q,125,124,3,0,0,0,0.038143999999999956,3,0.300000,1
Lru2Q,121,120,3,0,0,0,0.039138000000000006,5,0.050000,5
Lru2Q,139,138,3,0,0,0,0.03790899999999997,3,0.450000,2
Lru2Q,139,0,3,0,0,138,0.06861600000000001,1,0.150000,0
Lru2Q,134,133,3,0,0,0,0.03914899999999999,1,0.050000,5
Lru2Q,178,177,3,0,0,0,0.03836700000000004,3,0.300000,5
Lru2Q,142,141,3,0,0,0,0.03864000000000001,3,0.400000,4
Lru2Q,101,100,3,0,0,0,0.03936200000000001,1,0.200000,2
Lru2Q,129,128,3,0,0,0,0.038668000000000036,3,0.300000,3
Lru2Q,151,0,3,0,0,150,0.06861300000000004,4,0.450000,0
Lru2Q,343,0,3,0,0,342,0.06861700000000004,4,0.350000,0
Lru2Q,133,132,3,0,0,0,0.038192000000000004,2,0.050000,3
Lru2Q,137,136,3,0,0,0,0.037965000000000027,1,0.050000,1
Lru2Q,335,334,3,0,0,0,0.037162999999999946,3,0.400000,5
Lru2Q,138,137,3,0,0,0,0.03863000000000005,5,0.100000,4
Lru2Q,145,144,3,0,0,0,0.038278000000000034,2,0.100000,3
Lru2Q,420,419,3,0,0,0,0.03604799999999997,4,0.450000,3
Lru2Q,131,130,3,0,0,0,0.038012000000000046,5,0.350000,2
Lru2Q,149,0,3,0,0,148,0.06861399999999995,5,0.150000,0
Lru2Q,141,0,3,0,0,140,0.06861700000000004,5,0.050000,0
Lru2Q,135,134,3,0,0,0,0.037887000000000004,4,0.200000,2
Lru2Q,439,566,205,0,0,0,0.03639700000000001,0,0.200000,2
Lru2Q,139,138,3,0,0,0,0.039317999999999964,2,0.400000,4
Lru2Q,328,327,3,0,0,0,0.036992000000000025,2,0.250000,4
Lru2Q,139,138,3,0,0,0,0.038139000000000034,3,0.450000,4
Lru2Q,397,497,179,0,0,0,0.03752100000000003,0,0.250000,5
Lru2Q,271,270,3,0,0,0,0.03602099999999997,5,0.200000,2
Lru2Q,367,450,169,0,0,0,0.03709899999999999,0,0.250000,4
Lru2Q,163,162,3,0,0,0,0.037528000000000006,5,0.300000,1
Lru2Q,161,0,3,0,0,160,0.06861600000000001,5,0.450000,0
Lru2Q,403,510,187,0,0,0,0.037344000000000044,0,0.200000,5
Lru2Q,142,0,3,0,0,141,0.06861700000000004,1,0.250000,0
Lru2Q,146,145,3,0,0,0,0.03864400000000001,5,0.150000,5
Lru2Q,138,137,3,0,0,0,0.03739899999999996,2,0.050000,1
Lru2Q,128,127,3,0,0,0,0.03924099999999997,1,0.450000,4
Lru2Q,156,0,3,0,0,155,0.06861700000000004,0,0.400000,0
Lru2Q,135,134,3,0,0,0,0.03898299999999999,3,0.200000,4
Lru2Q,148,0,3,0,0,147,0.06861700000000004,5,0.250000,0
Lru2Q,160,0,3,0,0,159,0.06861300000000004,2,0.150000,0
Lru2Q,138,137,3,0,0,0,0.03867299999999996,3,0.100000,5
Lru2Q,134,133,3,0,0,0,0.03837800000000002,3,0.050000,2
Lru2Q,139,138,3,0,0,0,0.038780999999999954,2,0.350000,4
Lru2Q,385,470,174,0,0,0,0.037012000000000045,0,0.300000,5
Lru2Q,137,136,3,0,0,0,0.03837199999999996,5,0.350000,5
Lru2Q,149,148,3,0,0,0,0.03810100000000005,2,0.150000,3
Lru2Q,246,245,3,0,0,0,0.036938000000000026,4,0.050000,2
Lru2Q,144,143,3,0,0,0,0.038103,3,0.300000,2
Lru2Q,132,131,3,0,0,0,0.03869999999999996,2,0.250000,3
Lru2Q,135,134,3,0,0,0,0.03922999999999999,2,0.450000,4
Lru2Q,133,132,3,0,0,0,0.03833299999999995,5,0.250000,5
Lru2Q,329,328,3,0,0,0,0.03679500000000002,5,0.050000,4
Lru2Q,146,0,3,0,0,145,0.06861700000000004,0,0.100000,0
Lru2Q,136,0,3,0,0,135,0.06862000000000001,3,0.300000,0
Lru2Q,213,212,3,0,0,0,0.03744700000000001,4,0.300000,5
Lru2Q,142,0,3,0,0,141,0.06861600000000001,0,0.450000,0
Lru2Q,127,126,3,0,0,0,0.03782300000000005,4,0.200000,1
Lru2Q,136,135,3,0,0,0,0.03844000000000003,3,0.200000,3
Lru2Q,136,135,3,0,0,0,0.038885999999999976,4,0.050000,5
Lru2Q,137,136,3,0,0,0,0.03792099999999998,4,0.150000,2
Lru2Q,913,1266,440,0,0,0,0.036151000000000044,0,0.050000,1
Lru2Q,296,353,124,0,0,0,0.037104000000000026,0,0.400000,2
Lru2Q,223,222,3,0,0,0,0.03695499999999996,5,0.200000,3
Lru2Q,145,144,3,0,0,0,0.03731300000000004,2,0.150000,1
Lru2Q,136,135,3,0,0,0,0.03903699999999999,3,0.350000,5
Lru2Q,127,126,3,0,0,0,0.03837199999999996,1,0.350000,2
Lru2Q,134,133,3,0,0,0,0.038049,4,0.400000,3
Lru2Q,608,752,282,0,0,0,0.03612199999999999,0,0.200000,4
Lru2Q,806,1110,393,0,0,0,0.03706200000000004,0,0.050000,3
Lru2Q,133,0,3,0,0,132,0.06861700000000004,4,0.050000,0
Lru2Q,136,135,3,0,0,0,0.037614000000000036,2,0.100000,1
Lru2Q,132,131,3,0,0,0,0.03922800000000004,1,0.300000,4
Lru2Q,689,832,304,0,0,0,0.035217000000000054,0,0.200000,3
Lru2Q,133,132,3,0,0,0,0.03777699999999995,5,0.050000,2
Lru2Q,251,250,3,0,0,0,0.03751000000000004,1,0.350000,5
Lru2Q,129,128,3,0,0,0,0.038348999999999966,5,0.400000,2
Lru2Q,138,137,3,0,0,0,0.03820100000000004,4,0.350000,4
Lru2Q,144,0,3,0,0,143,0.06862000000000001,5,0.200000,0
Lru2Q,124,123,3,0,0,0,0.03914399999999996,5,0.200000,4
Lru2Q,140,0,3,0,0,139,0.06861399999999995,3,0.050000,0
Lru2Q,254,253,3,0,0,0,0.036328999999999945,2,0.250000,1
Lru2Q,134,133,3,0,0,0,0.03825900000000004,3,0.400000,2
Lru2Q,147,146,3,0,0,0,0.03851099999999996,2,0.450000,5
Lru2Q,132,131,3,0,0,0,0.03803599999999996,1,0.350000,1
Lru2Q,193,192,3,0,0,0,0.03783599999999998,5,0.250000,3
Lru2Q,132,131,3,0,0,0,0.03828500000000001,4,0.050000,3
Lru2Q,134,133,3,0,0,0,0.03909099999999999,4,0.200000,5
Lru2Q,130,129,3,0,0,0,0.037860000000000005,5,0.450000,1
Lru2Q,124,123,3,0,0,0,0.03940600000000005,2,0.300000,5
Lru2Q,150,0,3,0,0,149,0.06861399999999995,2,0.350000,0
Lru2Q,138,137,3,0,0,0,0.03804399999999997,2,0.450000,1
Lru2Q,139,0,3,0,0,138,0.06861700000000004,4,0.250000,0
Lru2Q,129,128,3,0,0,0,0.03883000000000003,4,0.150000,5
Lru2Q,133,132,3,0,0,0,0.03844099999999995,5,0.450000,3
Lru2Q,143,0,3,0,0,142,0.068612,1,0.450000,0
Lru2Q,139,138,3,0,0,0,0.03785700000000003,1,0.300000,1
Lru2Q,138,137,3,0,0,0,0.038721000000000005,4,0.300000,4
Lru2Q,127,126,3,0,0,0,0.03880499999999998,5,0.200000,5
Lru2Q,550,718,263,0,0,0,0.035777999999999976,0,0.100000,2
Lru2Q,143,142,3,0,0,0,0.03796200000000005,1,0.200000,1
Lru2Q,139,138,3,0,0,0,0.038097999999999965,4,0.150000,3
Lru2Q,269,0,3,0,0,268,0.06861600000000001,3,0.350000,0
Lru2Q,159,0,3,0,0,158,0.068612,0,0.300000,0
Lru2Q,146,145,3,0,0,0,0.03755900000000001,5,0.100000,1
Lru2Q,136,135,3,0,0,0,0.03854100000000005,2,0.150000,4
Lru2Q,133,132,3,0,0,0,0.03863899999999998,2,0.450000,3
Lru2Q,128,127,3,0,0,0,0.03801500000000002,4,0.400000,1
Lru2Q,122,121,3,0,0,0,0.03914899999999999,4,0.150000,4
Lru2Q,662,843,297,0,0,0,0.03593299999999999,0,0.150000,5
Lru2Q,135,0,3,0,0,134,0.06862299999999999,3,0.450000,0
Lru2Q,337,336,3,0,0,0,0.036621000000000015,3,0.150000,4
Lru2Q,131,130,3,0,0,0,0.03939599999999999,4,0.400000,5
Lru2Q,140,0,3,0,0,139,0.06861600000000001,2,0.200000,0
Lru2Q,142,141,3,0,0,0,0.039124999999999965,1,0.300000,5
Lru2Q,139,138,3,0,0,0,0.03812400000000005,3,0.450000,3
Lru2Q,206,205,3,0,0,0,0.037714000000000025,1,0.400000,3
Lru2Q,130,129,3,0,0,0,0.03842699999999999,1,0.100000,3
Lru2Q,151,0,3,0,0,150,0.06862199999999996,2,0.050000,0
Lru2Q,128,127,3,0,0,0,0.039517000000000024,1,0.450000,5
Lru2Q,128,127,3,0,0,0,0.038482000000000016,5,0.150000,4
Lru2Q,150,149,3,0,0,0,0.03805400000000003,5,0.350000,3
Lru2Q,137,136,3,0,0,0,0.03863700000000003,5,0.400000,5
Lru2Q,129,128,3,0,0,0,0.03873700000000002,3,0.150000,5
Lru2Q,206,205,3,0,0,0,0.037654999999999994,1,0.150000,5
Lru2Q,569,751,270,0,0,0,0.03743399999999997,0,0.100000,5
Lru2Q,136,135,3,0,0,0,0.03807400000000005,2,0.350000,2
Lru2Q,133,132,3,0,0,0,0.03792899999999999,3,0.200000,1
Lru2Q,132,131,3,0,0,0,0.03799399999999997,5,0.400000,1
Lru2Q,144,143,3,0,0,0,0.03851800000000005,5,0.300000,3
Lru2Q,135,134,3,0,0,0,0.03861899999999996,4,0.350000,5
Lru2Q,377,466,160,0,0,0,0.03684100000000001,0,0.300000,4
Lru2Q,142,141,3,0,0,0,0.038792999999999966,2,0.200000,5
Lru2Q,136,135,3,0,0,0,0.039186000000000054,4,0.450000,4
Lru2Q,133,132,3,0,0,0,0.03801699999999997,2,0.400000,1
Lru2Q,140,139,3,0,0,0,0.03900800000000004,4,0.250000,4
Lru2Q,365,443,161,0,0,0,0.036667000000000005,0,0.300000,3
Lru2Q,140,139,3,0,0,0,0.03869299999999998,2,0.450000,2
Lru2Q,137,136,3,0,0,0,0.03753700000000004,5,0.350000,1
Lru2Q,148,147,3,0,0,0,0.038521999999999945,1,0.100000,4
Lru2Q,136,135,3,0,0,0,0.038435,3,0.300000,4
Lru2Q,143,142,3,0,0,0,0.03816900000000001,3,0.350000,1
Lru2Q,149,0,3,0,0,148,0.06861300000000004,3,0.200000,0
Lru2Q,341,418,148,0,0,0,0.036294999999999966,0,0.250000,3
Lru2Q,134,133,3,0,0,0,0.03946700000000003,2,0.300000,4
Lru2Q,421,420,3,0,0,0,0.03654299999999999,4,0.400000,4
Lru2Q,388,483,175,0,0,0,0.03720900000000005,0,0.150000,4
Lru2Q,151,0,3,0,0,150,0.06861700000000004,1,0.100000,0
Lru2Q,139,138,3,0,0,0,0.03851400000000005,2,0.050000,4
Lru2Q,142,141,3,0,0,0,0.03776999999999997,1,0.150000,1
Lru2Q,133,132,3,0,0,0,0.03843099999999999,2,0.300000,3
Lru2Q,343,407,143,0,0,0,0.036995,0,0.400000,4
Lru2Q,380,0,3,0,0,379,0.06861399999999995,2,0.450000,0
Lru2Q,137,136,3,0,0,0,0.03861899999999996,2,0.100000,4
Lru2Q,150,149,3,0,0,0,0.03850100000000001,4,0.250000,5
Lru2Q,155,154,3,0,0,0,0.037497,3,0.100000,1
Lru2Q,232,231,3,0,0,0,0.036522000000000054,1,0.250000,1
Lru2Q,210,209,3,0,0,0,0.03713900000000003,2,0.400000,5
Lru2Q,137,136,3,0,0,0,0.03759199999999996,4,0.050000,1
Lru2Q,155,154,3,0,0,0,0.03804300000000005,1,0.450000,3
Lru2Q,132,131,3,0,0,0,0.03837199999999996,3,0.350000,2
Lru2Q,136,135,3,0,0,0,0.03873700000000002,3,0.250000,4
Lru2Q,135,134,3,0,0,0,0.03787200000000002,3,0.150000,1
Lru2Q,120,119,3,0,0,0,0.039536000000000016,2,0.250000,5
Lru2Q,478,583,212,0,0,0,0.03586199999999995,0,0.250000,2
Lru2Q,130,129,3,0,0,0,0.038051999999999975,3,0.250000,1
Lru2Q,140,139,3,0,0,0,0.039317999999999964,1,0.250000,5
Lru2Q,1536,2081,747,0,0,0,0.03663499999999997,0,0.050000,5
Lru2Q,136,135,3,0,0,0,0.03871599999999997,1,0.100000,5
Lru2Q,155,154,3,0,0,0,0.038753999999999955,1,0.200000,4
Lru2Q,219,218,3,0,0,0,0.036416000000000004,4,0.350000,1
Lru2Q,132,131,3,0,0,0,0.037829,5,0.150000,1
Lru2Q,139,138,3,0,0,0,0.03765200000000002,4,0.150000,1
Lru2Q,152,0,3,0,0,151,0.06861600000000001,0,0.250000,0
Lru2Q,138,0,3,0,0,137,0.06861399999999995,3,0.250000,0
Lru2Q,143,142,3,0,0,0,0.03922300000000001,3,0.450000,5
Lru2Q,147,146,3,0,0,0,0.037892999999999954,4,0.300000,2
Lru2Q,131,130,3,0,0,0,0.03823500000000002,3,0.450000,1
Lru2Q,132,131,3,0,0,0,0.03839800000000004,4,0.100000,3
Lru2Q,133,132,3,0,0,0,0.03883000000000003,1,0.250000,4
Lru2Q,128,127,3,0,0,0,0.038085000000000035,2,0.200000,1
Lru2Q,577,765,277,0,0,0,0.03571800000000003,0,0.100000,3
Lru2Q,893,1222,438,0,0,0,0.03629899999999997,0,0.050000,2
Lru2Q,139,0,3,0,0,138,0.06862100000000004,4,0.300000,0
Lru2Q,137,136,3,0,0,0,0.03821300000000005,4,0.250000,2
Lru2Q,386,481,168,0,0,0,0.03596100000000002,0,0.350000,1
Lru2Q,319,387,135,0,0,0,0.03684500000000002,0,0.350000,3
Lru2Q,399,475,184,0,0,0,0.03616600000000003,0,0.250000,1
Lru2Q,129,128,3,0,0,0,0.03911699999999996,2,0.350000,3
