Eviction Algo,total_attempts, StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid max or main ranks,Final Miss Ratio,minSlabs,movingAverageParam,maxFreeMemSlabs
Lru2Q,711110,0,0,0,0,1421467,0.7258560000000001,4,0.300000,1
Lru2Q,689197,0,0,0,0,1377665,0.7258560000000001,4,0.100000,5
Lru2Q,720206,0,0,0,0,1439693,0.7258560000000001,5,0.450000,5
Lru2Q,717466,0,0,0,0,1434221,0.7258560000000001,2,0.350000,1
Lru2Q,715186,0,0,0,0,1429718,0.7258560000000001,4,0.200000,4
Lru2Q,585843,0,0,0,0,1171163,0.7258560000000001,2,0.300000,1
Lru2Q,704179,0,0,0,0,1407660,0.7258560000000001,3,0.050000,5
Lru2Q,733169,0,0,0,0,1465610,0.7258560000000001,1,0.400000,2
Lru2Q,701031,0,0,0,0,1401353,0.7258560000000001,2,0.100000,5
Lru2Q,701286,0,0,0,0,1401869,0.7258560000000001,5,0.450000,4
Lru2Q,679238,0,0,0,0,1357825,0.7258560000000001,4,0.150000,0
Lru2Q,703204,0,0,0,0,1405659,0.7258560000000001,2,0.400000,3
Lru2Q,678591,0,0,0,0,1356495,0.7258560000000001,1,0.200000,0
Lru2Q,680746,0,0,0,0,1360886,0.7258560000000001,5,0.400000,0
Lru2Q,719320,0,0,0,0,1437931,0.7258560000000001,2,0.350000,5
Lru2Q,700143,0,0,0,0,1399576,0.7258560000000001,3,0.400000,1
Lru2Q,692874,0,0,0,0,1385057,0.7258560000000001,1,0.200000,3
Lru2Q,708449,0,0,0,0,1416174,0.7258560000000001,4,0.450000,1
Lru2Q,732771,0,0,0,0,1464818,0.7258560000000001,4,0.100000,2
Lru2Q,704442,0,0,0,0,1408190,0.7258560000000001,1,0.300000,3
Lru2Q,722318,0,0,0,0,1443860,0.7258560000000001,3,0.150000,2
Lru2Q,722123,0,0,0,0,1443572,0.7258560000000001,4,0.400000,2
Lru2Q,692964,0,0,0,0,1385199,0.7258560000000001,1,0.250000,3
Lru2Q,706961,0,0,0,0,1413239,0.7258560000000001,3,0.350000,3
Lru2Q,712041,0,0,0,0,1423410,0.7258560000000001,4,0.450000,5
Lru2Q,329239,548044,94607,0,0,15578,0.748643,0,0.050000,1
Lru2Q,657248,0,0,0,0,1313802,0.7258560000000001,1,0.450000,2
Lru2Q,646567,0,0,0,0,1292487,0.7258560000000001,3,0.050000,4
Lru2Q,294690,400963,128826,0,0,59279,0.725645,0,0.200000,2
Lru2Q,447017,573998,193694,0,0,126058,0.750854,0,0.350000,2
Lru2Q,687245,0,0,0,0,1373821,0.7258560000000001,4,0.100000,1
Lru2Q,358207,442468,182539,0,0,90994,0.744572,0,0.050000,5
Lru2Q,565035,0,0,0,0,1129520,0.7258560000000001,3,0.100000,0
Lru2Q,706087,0,0,0,0,1411509,0.7258560000000001,1,0.150000,4
Lru2Q,718708,0,0,0,0,1436728,0.7258560000000001,5,0.050000,1
Lru2Q,552415,0,0,0,0,1104265,0.7258560000000001,1,0.050000,0
Lru2Q,716809,0,0,0,0,1432891,0.726824,5,0.200000,1
Lru2Q,709554,0,0,0,0,1418408,0.7258560000000001,3,0.050000,1
Lru2Q,710430,0,0,0,0,1420129,0.7258560000000001,5,0.250000,2
Lru2Q,686443,0,0,0,0,1372182,0.726824,4,0.200000,0
Lru2Q,721438,0,0,0,0,1442185,0.7258560000000001,1,0.300000,0
Lru2Q,576643,0,0,0,0,1152730,0.7258560000000001,4,0.100000,0
Lru2Q,541330,0,0,0,0,1082074,0.7258560000000001,3,0.450000,2
Lru2Q,545043,0,0,0,0,1089551,0.7258560000000001,1,0.050000,5
Lru2Q,321250,444346,162152,0,0,35729,0.738873,0,0.050000,3
Lru2Q,584987,0,0,0,0,1169418,0.7258560000000001,1,0.400000,1
Lru2Q,547717,0,0,0,0,1094835,0.7258560000000001,3,0.400000,3
Lru2Q,712561,0,0,0,0,1424411,0.7258560000000001,4,0.200000,3
Lru2Q,678280,0,0,0,0,1355879,0.7258560000000001,1,0.200000,2
Lru2Q,702846,0,0,0,0,1404976,0.7258560000000001,1,0.150000,2
Lru2Q,571538,0,0,0,0,1142494,0.7258560000000001,1,0.050000,3
Lru2Q,700004,0,0,0,0,1399275,0.7258560000000001,3,0.400000,0
Lru2Q,587780,0,0,0,0,1175019,0.7258560000000001,5,0.350000,4
Lru2Q,585175,0,0,0,0,1169760,0.7258560000000001,3,0.300000,5
Lru2Q,547709,0,0,0,0,1094851,0.7258560000000001,2,0.050000,3
Lru2Q,517514,0,0,0,0,1034443,0.7258560000000001,3,0.300000,1
Lru2Q,566744,0,0,0,0,1132947,0.7258560000000001,3,0.400000,4
Lru2Q,565643,0,0,0,0,1130735,0.7258560000000001,5,0.350000,2
Lru2Q,563199,0,0,0,0,1125887,0.7258560000000001,1,0.150000,0
Lru2Q,564263,0,0,0,0,1127985,0.726824,1,0.050000,1
Lru2Q,677778,0,0,0,0,1354881,0.7258560000000001,5,0.050000,5
Lru2Q,565072,0,0,0,0,1129534,0.726824,4,0.450000,0
Lru2Q,585313,0,0,0,0,1170021,0.7258560000000001,4,0.350000,0
Lru2Q,563085,0,0,0,0,1125647,0.7258560000000001,2,0.250000,4
Lru2Q,540994,0,0,0,0,1081392,0.7258560000000001,3,0.400000,5
Lru2Q,579467,0,0,0,0,1158323,0.7258560000000001,3,0.300000,3
Lru2Q,568396,0,0,0,0,1136227,0.7258560000000001,5,0.050000,0
Lru2Q,550649,0,0,0,0,1100738,0.7258560000000001,2,0.100000,3
Lru2Q,568035,0,0,0,0,1135533,0.7258560000000001,5,0.100000,4
Lru2Q,331357,422710,151654,0,0,88064,0.7430300000000001,0,0.200000,5
Lru2Q,569622,0,0,0,0,1138644,0.7258560000000001,2,0.400000,4
Lru2Q,579917,0,0,0,0,1159261,0.7258560000000001,4,0.450000,3
Lru2Q,543246,0,0,0,0,1085952,0.7258560000000001,5,0.300000,1
Lru2Q,561907,0,0,0,0,1123244,0.7258560000000001,5,0.200000,2
Lru2Q,554598,0,0,0,0,1108636,0.7258560000000001,5,0.450000,0
Lru2Q,554928,0,0,0,0,1109266,0.7258560000000001,3,0.450000,4
Lru2Q,553313,0,0,0,0,1106042,0.7258560000000001,4,0.200000,2
Lru2Q,564540,0,0,0,0,1128510,0.7258560000000001,5,0.150000,0
Lru2Q,357689,457503,162901,0,0,94738,0.746764,0,0.250000,4
Lru2Q,575163,0,0,0,0,1149749,0.7258560000000001,0,0.400000,0
Lru2Q,561971,0,0,0,0,1123352,0.7258560000000001,2,0.050000,1
Lru2Q,349607,416318,165235,0,0,117336,0.768123,0,0.300000,5
Lru2Q,312617,404308,141157,0,0,79450,0.7431639999999999,0,0.400000,2
Lru2Q,560258,0,0,0,0,1119925,0.7258560000000001,5,0.350000,5
Lru2Q,576379,0,0,0,0,1152197,0.7258560000000001,3,0.050000,2
Lru2Q,564090,0,0,0,0,1127647,0.7258560000000001,5,0.150000,5
Lru2Q,539722,0,0,0,0,1078901,0.7258560000000001,1,0.250000,0
Lru2Q,350917,507338,160114,0,0,33899,0.747962,0,0.200000,3
Lru2Q,553398,0,0,0,0,1106267,0.7258560000000001,4,0.050000,2
Lru2Q,413015,528355,189257,0,0,108040,0.751497,0,0.200000,4
Lru2Q,536478,0,0,0,0,1072380,0.7258560000000001,3,0.300000,2
Lru2Q,549918,0,0,0,0,1099295,0.7258560000000001,1,0.350000,2
Lru2Q,524720,0,0,0,0,1048855,0.7258560000000001,5,0.250000,0
Lru2Q,561156,0,0,0,0,1121697,0.7258560000000001,1,0.450000,4
Lru2Q,548464,0,0,0,0,1096371,0.726824,3,0.200000,4
Lru2Q,552602,0,0,0,0,1104679,0.7258560000000001,4,0.200000,1
Lru2Q,327329,414165,154345,0,0,85832,0.743618,0,0.100000,5
Lru2Q,534796,0,0,0,0,1069020,0.7258560000000001,4,0.400000,5
Lru2Q,541645,0,0,0,0,1082780,0.7258560000000001,2,0.150000,3
Lru2Q,560054,0,0,0,0,1119617,0.7258560000000001,3,0.100000,5
Lru2Q,571406,0,0,0,0,1142307,0.726824,2,0.150000,0
Lru2Q,589075,0,0,0,0,1177599,0.726824,2,0.250000,3
Lru2Q,553655,0,0,0,0,1106763,0.7258560000000001,5,0.250000,5
Lru2Q,594981,0,0,0,0,1189371,0.7258560000000001,2,0.350000,4
Lru2Q,572895,0,0,0,0,1145196,0.7258560000000001,4,0.300000,5
Lru2Q,550206,0,0,0,0,1099814,0.7258560000000001,2,0.450000,4
Lru2Q,576345,0,0,0,0,1152093,0.7258560000000001,5,0.050000,4
Lru2Q,557982,0,0,0,0,1115409,0.7258560000000001,2,0.150000,1
Lru2Q,549624,0,0,0,0,1098664,0.7258560000000001,3,0.200000,3
Lru2Q,546003,0,0,0,0,1091439,0.7258560000000001,4,0.150000,2
Lru2Q,562545,0,0,0,0,1124538,0.7258560000000001,3,0.300000,0
Lru2Q,604161,0,0,0,0,1207740,0.7258560000000001,4,0.050000,5
Lru2Q,565914,0,0,0,0,1131173,0.7258560000000001,5,0.200000,3
Lru2Q,325577,437818,148576,0,0,64451,0.727301,0,0.100000,2
Lru2Q,590460,0,0,0,0,1180387,0.7258560000000001,0,0.100000,0
Lru2Q,565956,0,0,0,0,1131357,0.7258560000000001,2,0.100000,1
Lru2Q,527382,0,0,0,0,1054221,0.726824,4,0.400000,3
Lru2Q,546857,0,0,0,0,1093140,0.7258560000000001,4,0.050000,0
Lru2Q,569195,0,0,0,0,1137807,0.7258560000000001,1,0.350000,5
Lru2Q,570376,0,0,0,0,1140210,0.7258560000000001,0,0.450000,0
Lru2Q,569011,0,0,0,0,1137421,0.7258560000000001,4,0.350000,4
Lru2Q,558265,0,0,0,0,1115992,0.7258560000000001,5,0.400000,2
Lru2Q,568374,0,0,0,0,1136205,0.7258560000000001,2,0.250000,1
Lru2Q,580414,0,0,0,0,1160292,0.7258560000000001,3,0.350000,5
Lru2Q,579588,0,0,0,0,1158639,0.7258560000000001,3,0.050000,0
Lru2Q,661205,0,0,0,0,1321776,0.7258560000000001,1,0.300000,4
Lru2Q,538454,0,0,0,0,1076334,0.7258560000000001,3,0.400000,2
Lru2Q,565978,0,0,0,0,1131379,0.7258560000000001,5,0.200000,0
Lru2Q,547793,0,0,0,0,1095005,0.7258560000000001,5,0.200000,4
Lru2Q,545204,0,0,0,0,1089883,0.7258560000000001,1,0.100000,3
Lru2Q,622614,0,0,0,0,1244683,0.726824,5,0.050000,2
Lru2Q,543231,0,0,0,0,1085915,0.7258560000000001,5,0.250000,3
Lru2Q,290153,390369,134879,0,0,54778,0.7240489999999999,0,0.050000,2
Lru2Q,558602,0,0,0,0,1116661,0.7258560000000001,2,0.450000,5
Lru2Q,557560,0,0,0,0,1114538,0.7258560000000001,1,0.350000,1
Lru2Q,583116,0,0,0,0,1165684,0.7258560000000001,4,0.200000,5
Lru2Q,547347,0,0,0,0,1094141,0.7258560000000001,5,0.200000,5
Lru2Q,579045,0,0,0,0,1157554,0.7258560000000001,5,0.450000,1
Lru2Q,552179,0,0,0,0,1103755,0.7258560000000001,2,0.350000,0
Lru2Q,573055,0,0,0,0,1145563,0.7258560000000001,4,0.250000,0
Lru2Q,352329,448530,162121,0,0,93725,0.745096,0,0.150000,5
Lru2Q,520541,0,0,0,0,1040561,0.7258560000000001,4,0.150000,5
Lru2Q,605966,0,0,0,0,1211330,0.7258560000000001,2,0.300000,5
Lru2Q,537365,0,0,0,0,1074164,0.7258560000000001,1,0.200000,1
Lru2Q,575258,0,0,0,0,1149986,0.7258560000000001,1,0.300000,1
Lru2Q,551050,0,0,0,0,1101544,0.7258560000000001,2,0.450000,1
Lru2Q,351487,419471,166140,0,0,117059,0.769222,0,0.300000,4
Lru2Q,587307,0,0,0,0,1174009,0.726824,5,0.450000,3
Lru2Q,538189,0,0,0,0,1075837,0.7258560000000001,4,0.400000,1
Lru2Q,521743,0,0,0,0,1042916,0.7258560000000001,4,0.300000,4
Lru2Q,562293,0,0,0,0,1124029,0.7258560000000001,3,0.350000,0
Lru2Q,536256,0,0,0,0,1071986,0.7258560000000001,4,0.150000,3
Lru2Q,565292,0,0,0,0,1130033,0.7258560000000001,2,0.150000,4
Lru2Q,558859,0,0,0,0,1117161,0.7258560000000001,1,0.450000,0
Lru2Q,537472,0,0,0,0,1074416,0.7258560000000001,5,0.100000,1
Lru2Q,542377,0,0,0,0,1084214,0.7258560000000001,0,0.300000,0
Lru2Q,359090,611241,88704,0,0,17953,0.755599,0,0.250000,1
Lru2Q,553587,0,0,0,0,1106637,0.7258560000000001,4,0.150000,4
Lru2Q,372787,536901,175957,0,0,32404,0.772086,0,0.350000,3
Lru2Q,372667,635370,86717,0,0,22961,0.770903,0,0.350000,1
Lru2Q,546269,0,0,0,0,1091945,0.7258560000000001,2,0.450000,3
Lru2Q,556781,0,0,0,0,1113004,0.7258560000000001,2,0.200000,0
Lru2Q,545653,0,0,0,0,1090735,0.7258560000000001,2,0.050000,0
Lru2Q,557996,0,0,0,0,1115439,0.7258560000000001,1,0.400000,3
Lru2Q,570484,0,0,0,0,1140459,0.7258560000000001,3,0.150000,4
Lru2Q,550255,0,0,0,0,1099994,0.7258560000000001,3,0.450000,0
Lru2Q,320463,433035,139917,0,0,67569,0.72952,0,0.250000,2
Lru2Q,536325,0,0,0,0,1072111,0.7258560000000001,5,0.350000,3
Lru2Q,564703,0,0,0,0,1128870,0.726824,1,0.300000,5
Lru2Q,557363,0,0,0,0,1114139,0.7258560000000001,5,0.150000,4
Lru2Q,565125,0,0,0,0,1129668,0.7258560000000001,3,0.450000,3
Lru2Q,560986,0,0,0,0,1121399,0.7258560000000001,1,0.450000,5
Lru2Q,551656,0,0,0,0,1102825,0.7258560000000001,5,0.400000,5
Lru2Q,541220,0,0,0,0,1081899,0.7258560000000001,2,0.350000,2
Lru2Q,546203,0,0,0,0,1091867,0.7258560000000001,1,0.150000,5
Lru2Q,545366,0,0,0,0,1090175,0.7258560000000001,4,0.350000,5
Lru2Q,579295,0,0,0,0,1158088,0.726824,3,0.150000,5
Lru2Q,548637,0,0,0,0,1096769,0.7258560000000001,3,0.200000,1
Lru2Q,583484,0,0,0,0,1166408,0.7258560000000001,4,0.050000,3
Lru2Q,550852,0,0,0,0,1101099,0.7258560000000001,2,0.350000,3
Lru2Q,569641,0,0,0,0,1138717,0.7253240000000001,1,0.250000,4
Lru2Q,554580,0,0,0,0,1108576,0.7258560000000001,3,0.450000,1
Lru2Q,564182,0,0,0,0,1127841,0.7258560000000001,4,0.150000,1
Lru2Q,562215,0,0,0,0,1123852,0.7258560000000001,3,0.450000,5
Lru2Q,584089,0,0,0,0,1167611,0.7258560000000001,4,0.300000,0
Lru2Q,561115,0,0,0,0,1121638,0.7258560000000001,3,0.300000,4
Lru2Q,528266,0,0,0,0,1056006,0.7258560000000001,0,0.250000,0
Lru2Q,402261,577033,189804,0,0,37375,0.748024,0,0.100000,3
Lru2Q,547816,0,0,0,0,1095029,0.7258560000000001,4,0.100000,3
Lru2Q,555124,0,0,0,0,1109695,0.7258560000000001,1,0.200000,4
Lru2Q,638498,0,0,0,0,1276406,0.7258560000000001,4,0.450000,4
Lru2Q,570682,0,0,0,0,1140862,0.7258560000000001,2,0.200000,1
Lru2Q,548789,0,0,0,0,1097038,0.7258560000000001,4,0.250000,2
Lru2Q,541543,0,0,0,0,1082468,0.7258560000000001,4,0.300000,2
Lru2Q,548638,0,0,0,0,1096683,0.726824,2,0.250000,5
Lru2Q,552778,0,0,0,0,1105016,0.726824,4,0.350000,1
Lru2Q,548270,0,0,0,0,1095962,0.7258560000000001,1,0.250000,1
Lru2Q,543072,0,0,0,0,1085532,0.7258560000000001,1,0.100000,5
Lru2Q,369243,533228,174108,0,0,30801,0.769023,0,0.300000,3
Lru2Q,522368,0,0,0,0,1044203,0.7258560000000001,3,0.250000,0
Lru2Q,567128,0,0,0,0,1133678,0.726824,1,0.250000,5
Lru2Q,324611,415306,149105,0,0,84521,0.743595,0,0.150000,4
Lru2Q,559213,0,0,0,0,1117865,0.7258560000000001,2,0.300000,3
Lru2Q,550501,0,0,0,0,1100414,0.7258560000000001,3,0.250000,1
Lru2Q,567530,0,0,0,0,1134487,0.7258560000000001,1,0.450000,3
Lru2Q,334113,484802,151500,0,0,31630,0.744996,0,0.250000,3
Lru2Q,554587,0,0,0,0,1108639,0.7258560000000001,3,0.350000,2
Lru2Q,569084,0,0,0,0,1137503,0.7258560000000001,2,0.400000,5
Lru2Q,557861,0,0,0,0,1115160,0.7258560000000001,2,0.050000,4
Lru2Q,546159,0,0,0,0,1091729,0.7258560000000001,3,0.350000,1
Lru2Q,574022,0,0,0,0,1147487,0.7258560000000001,3,0.150000,1
Lru2Q,568296,0,0,0,0,1136072,0.7258560000000001,5,0.150000,1
Lru2Q,558707,0,0,0,0,1116908,0.7258560000000001,1,0.150000,1
Lru2Q,544419,0,0,0,0,1088287,0.7258560000000001,2,0.400000,1
Lru2Q,561015,0,0,0,0,1121473,0.7258560000000001,2,0.450000,0
Lru2Q,534322,0,0,0,0,1068110,0.7258560000000001,3,0.250000,4
Lru2Q,539926,0,0,0,0,1079289,0.7258560000000001,2,0.200000,5
Lru2Q,560104,0,0,0,0,1119684,0.7258560000000001,4,0.050000,1
Lru2Q,561998,0,0,0,0,1123464,0.7258560000000001,2,0.300000,4
Lru2Q,536185,0,0,0,0,1071798,0.726824,2,0.450000,2
Lru2Q,537345,0,0,0,0,1074134,0.7258560000000001,2,0.100000,4
Lru2Q,578168,0,0,0,0,1155724,0.726824,4,0.400000,4
Lru2Q,556528,0,0,0,0,1112512,0.7258560000000001,4,0.250000,4
Lru2Q,546807,0,0,0,0,1093033,0.726824,3,0.100000,1
Lru2Q,580455,0,0,0,0,1160316,0.7258560000000001,5,0.300000,3
Lru2Q,573650,0,0,0,0,1146743,0.7258560000000001,1,0.100000,0
Lru2Q,536786,0,0,0,0,1073041,0.7258560000000001,5,0.350000,1
Lru2Q,574869,0,0,0,0,1149197,0.7258560000000001,1,0.100000,4
Lru2Q,668431,0,0,0,0,1336257,0.7258560000000001,4,0.250000,5
Lru2Q,685193,0,0,0,0,1369678,0.7258560000000001,5,0.400000,1
Lru2Q,725143,0,0,0,0,1449655,0.7258560000000001,3,0.200000,0
